Date and Time, X-Value, Y-Value, Z-Value, Battery Level, Currently Charging?,Label
2024-02-12 23:11:01.916,9.5696,-0.6632,2.1189,56,False,faceLeft
2024-02-12 23:11:02.075,9.584,-0.5842,2.1069,56,False,faceLeft
2024-02-12 23:11:02.238,9.6151,-0.644,2.0901,56,False,faceLeft
2024-02-12 23:11:08.498,9.584,-0.5914,2.0686,56,False,faceLeft
2024-02-12 23:11:08.514,9.6151,-0.5674,2.0901,56,False,faceLeft
2024-02-12 23:11:08.517,9.6127,-0.5531,2.0758,56,False,faceLeft
2024-02-12 23:11:08.676,9.5792,-0.6129,2.0087,56,False,faceLeft
2024-02-12 23:11:08.835,9.6319,-0.6369,2.1308,56,False,faceLeft
2024-02-12 23:11:08.995,9.5696,-0.6632,2.0518,56,False,faceLeft
2024-02-12 23:11:09.156,9.517,-0.6201,2.1093,56,False,faceLeft
2024-02-12 23:11:09.315,9.5984,-0.6081,2.1261,56,False,faceLeft
2024-02-12 23:11:09.476,9.5648,-0.6105,2.1021,56,False,faceLeft
2024-02-12 23:11:09.635,9.5553,-0.6776,2.1069,56,False,faceLeft
2024-02-12 23:11:09.793,9.5936,-0.5339,2.0638,56,False,faceLeft
2024-02-12 23:11:09.953,9.5816,-0.5363,2.0806,56,False,faceLeft
2024-02-12 23:11:10.548,9.5792,-0.5195,2.0518,56,False,faceLeft
2024-02-12 23:11:10.560,9.584,-0.5842,2.1452,56,False,faceLeft
2024-02-12 23:11:10.592,9.6223,-0.6081,2.071,56,False,faceLeft
2024-02-12 23:11:10.756,9.5912,-0.6201,2.0303,56,False,faceLeft
2024-02-12 23:11:10.916,9.6295,-0.6464,2.0614,56,False,faceLeft
2024-02-12 23:11:11.078,9.5768,-0.7063,2.1261,56,False,faceLeft
2024-02-12 23:11:11.578,9.5553,-0.6345,2.0925,56,False,faceLeft
2024-02-12 23:11:11.586,9.5505,-0.6704,2.0734,56,False,faceLeft
2024-02-12 23:11:11.711,9.5984,-0.5986,2.1189,56,False,faceLeft
2024-02-12 23:11:11.871,9.6151,-0.668,2.0734,56,False,faceLeft
2024-02-12 23:11:12.031,9.5074,-0.6345,2.1045,56,False,faceLeft
2024-02-12 23:11:28.979,9.5864,-0.6033,2.0566,56,False,faceLeft
2024-02-12 23:11:28.992,9.5672,-0.656,2.0399,56,False,faceLeft
2024-02-12 23:11:29.091,9.5864,-0.5674,2.0806,56,False,faceLeft
