Date and Time, X-Value, Y-Value, Z-Value, Battery Level, Currently Charging?,Usual Walking
2023-09-18 19:18:50.371,-10.2424,-4.7166,-0.146,82,False,0
2023-09-18 19:19:09.053,-1.6328,3.2178,8.8992,82,False,0
2023-09-18 19:19:09.295,-4.4005,0.1939,-2.2098,82,False,0
2023-09-18 19:19:49.090,-13.0723,-7.4484,-3.0598,82,False,0
2023-09-18 19:19:49.097,-10.0844,-4.7333,2.9353,82,False,0
2023-09-18 19:19:49.104,-6.8642,-4.6567,4.9967,82,False,0
2023-09-18 19:19:49.111,4.4101,-11.7747,-2.8802,82,False,0
2023-09-18 19:19:49.118,5.0206,-11.0612,-1.3527,82,False,0
2023-09-18 19:19:49.133,5.1188,-11.066,-0.3855,82,False,0
2023-09-18 19:19:49.142,-1.6855,5.3391,7.5465,82,False,0
2023-09-18 19:19:49.150,2.1955,-4.6136,7.2065,82,False,0
2023-09-18 19:19:49.157,6.1699,-6.1555,11.0899,82,False,0
2023-09-18 19:19:49.287,5.0925,-4.9799,3.6009,82,False,0
2023-09-18 19:19:49.478,-2.466,-22.563,2.8659,82,False,0
2023-09-18 19:19:50.140,3.5626,-14.1521,0.668,82,False,0
2023-09-18 19:19:50.148,1.9896,-5.0613,-0.0838,82,False,0
2023-09-18 19:19:50.163,0.1269,-8.6048,-1.9225,82,False,0
2023-09-18 19:19:50.171,-2.5666,-14.6669,-4.0103,82,False,0
2023-09-18 19:19:50.212,-0.6823,-10.3621,-6.0956,82,False,0
2023-09-18 19:19:50.370,-1.9896,-10.6997,-1.6137,82,False,0
2023-09-18 19:19:50.532,-1.4772,-7.7069,-0.3424,82,False,0
2023-09-18 19:19:50.727,-2.1644,-8.2408,-0.3232,82,False,0
2023-09-18 19:19:50.851,1.8771,-11.2025,1.7358,82,False,0
2023-09-18 19:19:51.011,3.6129,-7.4508,-5.1667,82,False,0
2023-09-18 19:19:51.172,0.8523,-0.431,-1.0367,82,False,0
2023-09-18 19:19:51.332,-8.6383,-11.054,-2.0039,82,False,0
2023-09-18 19:19:51.493,-14.2982,-9.3039,0.9577,82,False,0
2023-09-18 19:19:51.653,-1.6041,-5.7892,-0.6009,82,False,0
2023-09-18 19:19:51.812,-7.0916,2.9568,-3.5291,82,False,0
2023-09-18 19:19:51.972,-22.7186,-5.4755,-7.264,82,False,0
2023-09-18 19:19:52.137,-6.122,-0.9313,-3.8283,82,False,0
2023-09-18 19:19:52.297,-4.0247,-0.0096,0.2777,82,False,0
2023-09-18 19:19:52.461,-20.1233,0.4501,-7.6662,82,False,0
2023-09-18 19:19:52.624,-1.2258,-8.3462,3.3758,82,False,0
2023-09-18 19:19:52.782,-12.2918,0.1484,-2.5067,82,False,0
2023-09-18 19:19:52.949,-5.5713,-3.1987,-1.1779,82,False,0
2023-09-18 19:19:53.103,-9.0597,-5.6862,0.091,82,False,0
2023-09-18 19:19:53.272,-6.8091,-11.9471,-2.1859,82,False,0
2023-09-18 19:19:53.422,1.3096,-7.2975,-1.3264,82,False,0
2023-09-18 19:19:53.582,2.3511,-8.3294,-5.7006,82,False,0
2023-09-18 19:19:53.741,2.6959,-8.1738,-5.2074,82,False,0
2023-09-18 19:19:53.904,2.4995,-9.3039,-3.9145,82,False,0
2023-09-18 19:19:54.065,4.7405,-6.7852,-2.4756,82,False,0
2023-09-18 19:19:54.225,-0.1963,-7.7093,-0.7638,82,False,0
2023-09-18 19:19:54.388,3.4955,-10.1682,-5.4588,82,False,0
2023-09-18 19:19:54.574,2.4995,-9.3901,-3.6368,82,False,0
2023-09-18 19:19:54.704,2.4995,-10.2615,-4.1204,82,False,0
2023-09-18 19:19:54.855,2.6288,-10.2735,-3.6847,82,False,0
2023-09-18 19:19:55.023,0.3352,-7.8841,-4.628,82,False,0
2023-09-18 19:19:55.184,2.6145,-12.2272,-5.4468,82,False,0
2023-09-18 19:19:55.340,0.1891,-9.1291,-4.0055,82,False,0
2023-09-18 19:19:55.507,2.3415,-7.3646,-3.8762,82,False,0
2023-09-18 19:19:55.666,3.4046,-9.742,-2.6743,82,False,0
2023-09-18 19:19:55.829,1.7358,-10.1059,-2.2697,82,False,0
2023-09-18 19:19:55.987,2.0901,-9.6845,-2.8323,82,False,0
2023-09-18 19:19:56.146,1.731,-8.1403,-4.0366,82,False,0
2023-09-18 19:19:56.307,2.2984,-8.9064,-3.8738,82,False,0
2023-09-18 19:19:56.467,2.5259,-8.1116,-4.7142,82,False,0
2023-09-18 19:19:56.626,2.545,-9.5696,-4.3958,82,False,0
2023-09-18 19:19:56.787,3.5482,-9.4523,-4.2689,82,False,0
2023-09-18 19:19:56.948,2.3607,-9.2727,-1.1372,82,False,0
2023-09-18 19:19:57.106,3.723,-7.6351,-0.4717,82,False,0
2023-09-18 19:19:57.267,3.6272,-8.9495,-3.7302,82,False,0
2023-09-18 19:19:57.425,3.9409,-6.9576,-2.9904,82,False,0
2023-09-18 19:19:57.577,2.9066,-8.9591,-6.1292,82,False,0
2023-09-18 19:19:57.738,1.8028,-6.8354,-7.3215,82,False,0
2023-09-18 19:19:57.899,1.0822,-10.9343,-6.1196,82,False,0
2023-09-18 19:19:58.058,1.4174,-10.3813,-4.8794,82,False,0
2023-09-18 19:19:58.221,4.7669,-7.4172,-2.0303,82,False,0
2023-09-18 19:19:58.379,0.8954,-2.1979,-2.2075,82,False,0
2023-09-18 19:19:58.539,-15.7945,-6.0118,-0.3783,82,False,0
2023-09-18 19:19:58.698,-12.0883,-4.1779,-0.0838,82,False,0
2023-09-18 19:19:58.859,-8.0828,-9.3901,3.8547,82,False,0
2023-09-18 19:19:59.019,-9.5193,-4.5442,0.9744,82,False,0
2023-09-18 19:19:59.179,-9.2871,-6.0837,-1.9441,82,False,0
