Date and Time, X-Value, Y-Value, Z-Value, Battery Level, Currently Charging?,Usual Walking
2023-09-12 20:00:33.797,1.1013,-9.3925,-2.4756,81,False,0
2023-09-12 20:00:33.959,0.7853,-8.2073,-2.3942,81,False,0
2023-09-12 20:00:34.122,0.735,-7.5776,-0.4549,81,False,0
2023-09-12 20:00:34.283,-0.2298,-11.1522,-0.3496,81,False,0
2023-09-12 20:00:34.442,-0.0886,-11.2551,-1.4389,81,False,0
2023-09-12 20:00:34.601,-0.3735,-9.5098,-0.5315,81,False,0
2023-09-12 20:00:34.762,-0.6488,-9.426,0.2203,81,False,0
2023-09-12 20:00:57.116,-0.2394,-9.9503,-1.7334,81,False,0
2023-09-12 20:00:57.122,7.2712,-4.5514,5.7006,81,False,0
2023-09-12 20:00:57.145,6.426,-6.426,5.5545,81,False,0
2023-09-12 20:00:57.282,5.7485,-6.9863,4.8123,81,False,0
2023-09-12 20:00:57.450,7.3071,-3.6847,7.5872,81,False,0
2023-09-12 20:00:57.609,6.857,-3.3926,6.9815,81,False,0
2023-09-12 20:01:14.530,7.5513,-3.565,4.5825,81,False,0
2023-09-12 20:01:14.552,-0.4334,-0.0814,1.7861,81,False,0
2023-09-12 20:01:14.652,-6.213,-7.4962,2.0135,81,False,0
2023-09-12 20:01:14.820,-6.6104,-7.8865,1.2905,81,False,0
2023-09-12 20:01:14.980,-8.0182,-6.6487,0.0024,81,False,0
2023-09-12 20:01:15.134,-6.8354,-7.6016,1.6376,81,False,0
2023-09-12 20:01:15.301,-6.7277,-7.8817,1.2234,81,False,0
2023-09-12 20:01:15.460,-6.529,-8.2217,0.1796,81,False,0
2023-09-12 20:01:15.620,-6.5242,-7.2808,-0.0407,81,False,0
2023-09-12 20:01:15.781,-6.4189,-7.671,1.5251,81,False,0
2023-09-12 20:01:15.941,-6.3111,-7.185,0.7757,81,False,0
2023-09-12 20:01:17.094,-5.2936,-8.4108,3.225,81,False,0
2023-09-12 20:01:17.099,-5.9424,-7.9224,-1.585,81,False,0
2023-09-12 20:01:17.109,-6.0693,-7.8171,-0.0575,81,False,0
2023-09-12 20:01:17.231,-5.4995,-8.4156,1.4198,81,False,0
2023-09-12 20:01:17.392,-5.5378,-8.5473,1.3791,81,False,0
2023-09-12 20:01:17.551,-4.5969,-8.4922,4.7501,81,False,0
2023-09-12 20:01:17.721,-5.7174,-7.9344,1.6089,81,False,0
2023-09-12 20:01:17.870,-5.3367,-8.1547,1.2809,81,False,0
2023-09-12 20:01:18.032,-5.6383,-8.4755,1.142,81,False,0
2023-09-12 20:01:18.194,-4.2353,-7.9655,0.5148,81,False,0
2023-09-12 20:01:18.354,-4.1875,-8.7149,0.7398,81,False,0
2023-09-12 20:01:18.508,-3.0765,-10.7093,-0.0168,81,False,0
2023-09-12 20:01:18.675,-1.8818,-10.3477,-0.2897,81,False,0
2023-09-12 20:01:18.834,-0.7326,-10.4914,-0.1077,81,False,0
2023-09-12 20:01:18.993,0.6512,-9.9479,-0.7015,81,False,0
2023-09-12 20:01:19.215,1.8268,-10.2376,-1.6831,81,False,0
2023-09-12 20:01:19.324,2.0231,-9.6175,-2.3679,81,False,0
2023-09-12 20:01:19.541,2.7988,-9.1578,-3.4477,81,False,0
2023-09-12 20:01:19.671,3.0191,-9.1051,-2.9568,81,False,0
2023-09-12 20:01:19.815,4.6687,-9.4284,-2.7318,81,False,0
2023-09-12 20:01:21.703,5.8012,-7.9535,-2.059,81,False,0
2023-09-12 20:01:21.711,3.644,-7.7261,-3.5626,81,False,0
2023-09-12 20:01:21.721,2.7007,-8.3462,-4.5298,81,False,0
2023-09-12 20:01:21.888,2.2673,-11.066,-0.9074,81,False,0
2023-09-12 20:01:22.049,0.7398,-10.1275,-2.6791,81,False,0
2023-09-12 20:01:22.208,-0.1867,-10.3908,-4.1827,81,False,0
2023-09-12 20:01:51.888,0.182,-0.5004,11.0852,81,False,0
2023-09-12 20:01:51.991,-4.0677,4.0414,7.0461,81,False,0
2023-09-12 20:01:52.160,-10.8362,5.4995,4.8866,81,False,0
2023-09-12 20:01:52.346,-7.3574,0.0407,6.6726,81,False,0
2023-09-12 20:01:52.505,-5.0135,3.1244,6.1435,81,False,0
2023-09-12 20:01:52.616,-7.0102,0.0455,7.0198,81,False,0
2023-09-12 20:01:52.776,-7.5465,0.3496,5.8993,81,False,0
2023-09-12 20:01:52.939,-7.9799,-1.7573,8.2456,81,False,0
2023-09-12 20:01:53.102,1.2617,-0.0335,5.0326,81,False,0
2023-09-12 20:01:53.262,-3.0718,-4.4077,9.5936,81,False,0
2023-09-12 20:01:53.424,-5.3606,-7.7285,4.7214,81,False,0
2023-09-12 20:01:53.583,-7.027,-6.9647,3.8475,81,False,0
2023-09-12 20:01:53.743,-5.2864,-9.8067,0.7159,81,False,0
2023-09-12 20:01:53.905,-3.7661,-7.4005,-8.9783,81,False,0
2023-09-12 20:01:54.064,2.0063,-7.4364,-3.7541,81,False,0
2023-09-12 20:01:54.220,0.996,-11.8992,-3.0909,81,False,0
2023-09-12 20:01:54.380,3.5745,-12.2942,-0.8715,81,False,0
2023-09-12 20:01:54.540,4.8171,-6.4859,-0.4645,81,False,0
2023-09-12 20:01:54.702,1.9201,-9.3901,-2.1955,81,False,0
2023-09-12 20:01:54.867,0.7614,-8.7197,-2.4397,81,False,0
2023-09-12 20:01:55.025,0.7997,-10.4818,-1.8004,81,False,0
2023-09-12 20:01:55.185,0.6847,-9.3613,-2.8874,81,False,0
2023-09-12 20:01:55.347,1.5562,-10.1538,-6.2417,81,False,0
2023-09-12 20:01:55.506,1.506,-8.904,-2.1237,81,False,0
2023-09-12 20:01:55.666,1.7071,-9.2488,-6.359,81,False,0
2023-09-12 20:01:55.827,3.8283,-8.9783,-3.3184,81,False,0
2023-09-12 20:01:55.987,4.3,-9.1985,-2.4134,81,False,0
2023-09-12 20:01:56.148,3.6009,-9.73,-2.3822,81,False,0
2023-09-12 20:01:56.309,3.6799,-8.6455,-2.3224,81,False,0
2023-09-12 20:01:56.468,2.8299,-9.9695,-2.6097,81,False,0
2023-09-12 20:01:56.629,0.4693,-11.8465,-1.822,81,False,0
2023-09-12 20:01:56.789,0.4501,-8.9902,-1.9273,81,False,0
2023-09-12 20:01:56.948,2.7198,-9.2608,-1.2857,81,False,0
2023-09-12 20:01:57.109,-0.8882,-9.6223,1.0846,81,False,0
2023-09-12 20:01:57.269,-1.3623,-10.738,0.2179,81,False,0
2023-09-12 20:01:57.427,0.3448,-10.489,0.5291,81,False,0
2023-09-12 20:01:57.590,0.7039,-9.8258,1.1325,81,False,0
2023-09-12 20:01:57.751,0.3879,-10.1562,-0.1891,81,False,0
2023-09-12 20:01:57.911,0.8954,-11.2695,1.0151,81,False,0
2023-09-12 20:01:58.071,2.8084,-10.4722,0.6943,81,False,0
2023-09-12 20:01:58.233,2.5881,-9.4739,-0.2155,81,False,0
2023-09-12 20:01:58.388,2.4397,-10.0078,-0.261,81,False,0
2023-09-12 20:01:58.551,2.5714,-9.991,-0.3448,81,False,0
2023-09-12 20:01:58.713,2.5043,-9.8857,-0.2753,81,False,0
2023-09-12 20:01:58.874,2.5714,-10.0556,-0.2035,81,False,0
2023-09-12 20:01:59.033,2.6336,-9.8569,-0.6105,81,False,0
2023-09-12 20:01:59.194,2.3798,-10.149,-0.7183,81,False,0
2023-09-12 20:01:59.354,2.5019,-9.9335,-0.8547,81,False,0
2023-09-12 20:01:59.512,2.3439,-9.3422,-0.7254,81,False,0
2023-09-12 20:01:59.675,2.5929,-10.3621,-1.1732,81,False,0
2023-09-12 20:01:59.834,2.9832,-9.924,-1.2234,81,False,0
2023-09-12 20:01:59.993,2.1931,-10.1658,-1.834,81,False,0
2023-09-12 20:02:00.157,3.0071,-9.8928,-0.7135,81,False,0
2023-09-12 20:02:00.313,2.1237,-10.1538,-1.1851,81,False,0
2023-09-12 20:02:00.475,2.3774,-9.9096,-1.1851,81,False,0
2023-09-12 20:02:00.636,2.1596,-9.9168,-0.7973,81,False,0
2023-09-12 20:02:00.795,2.2625,-9.9695,-1.1899,81,False,0
2023-09-12 20:02:00.956,3.7757,-8.6838,1.7909,81,False,0
2023-09-12 20:02:01.229,5.0781,-8.0996,1.3743,81,False,0
2023-09-12 20:02:01.363,5.9807,-8.0038,1.6352,81,False,0
2023-09-12 20:02:01.494,3.7924,-7.5034,2.2697,81,False,0
2023-09-12 20:02:01.605,6.5769,-9.0237,2.1261,81,False,0
2023-09-12 20:02:01.758,7.3837,-6.8043,2.0159,81,False,0
2023-09-12 20:02:01.917,4.5969,-6.9599,1.9082,81,False,0
2023-09-12 20:02:02.078,9.0501,-5.7078,1.1085,81,False,0
2023-09-12 20:02:02.237,7.8075,-7.0797,0.3687,81,False,0
2023-09-12 20:02:02.398,9.651,-6.2465,-1.4868,81,False,0
2023-09-12 20:02:02.559,9.4858,-2.1739,-1.7597,81,False,0
2023-09-12 20:02:02.718,6.0358,-5.6934,-3.8259,81,False,0
2023-09-12 20:02:02.878,12.1985,-3.3878,0.6895,81,False,0
2023-09-12 20:02:03.039,4.5681,-3.9361,1.7358,81,False,0
2023-09-12 20:02:03.198,17.255,-6.1603,-0.9984,81,False,0
2023-09-12 20:02:03.358,5.6671,-6.9097,-2.3463,81,False,0
2023-09-12 20:02:03.520,8.7867,-9.0956,-1.3001,81,False,0
2023-09-12 20:02:03.679,6.1531,1.731,-2.6528,81,False,0
2023-09-12 20:02:03.839,5.1571,-6.9001,0.589,81,False,0
2023-09-12 20:02:04.001,4.9297,-8.1283,1.2282,81,False,0
2023-09-12 20:02:04.161,6.3758,-9.2081,0.905,81,False,0
2023-09-12 20:02:04.319,4.6304,-8.5473,-0.0263,81,False,0
2023-09-12 20:02:04.481,5.7461,-8.4515,-0.1317,81,False,0
2023-09-12 20:02:04.641,5.375,-9.663,-0.1125,81,False,0
2023-09-12 20:02:04.800,4.6424,-8.3318,0.1508,81,False,0
2023-09-12 20:02:04.962,4.3,-9.4547,-0.0407,81,False,0
2023-09-12 20:02:05.122,4.4819,-9.3853,0.5914,81,False,0
2023-09-12 20:02:05.281,4.2569,-8.8466,0.2729,81,False,0
2023-09-12 20:02:05.442,2.9281,-8.6287,-1.142,81,False,0
2023-09-12 20:02:05.601,3.8523,-10.3932,-1.6065,81,False,0
2023-09-12 20:02:05.762,4.0965,-9.1051,-1.0343,81,False,0
2023-09-12 20:02:05.923,4.2617,-8.4084,-0.5698,81,False,0
2023-09-12 20:02:06.082,5.7365,-9.165,-2.5786,81,False,0
2023-09-12 20:02:06.241,11.145,-9.5122,1.1779,81,False,0
2023-09-12 20:02:06.403,8.5018,-5.296,0.5435,81,False,0
2023-09-12 20:02:06.563,6.3662,-4.9081,0.565,81,False,0
2023-09-12 20:02:06.723,5.8873,-5.9807,1.5658,81,False,0
2023-09-12 20:02:06.883,6.7253,-6.1699,1.2186,81,False,0
2023-09-12 20:02:07.043,15.0428,-5.2481,-3.948,81,False,0
2023-09-12 20:02:07.204,9.0046,-4.3886,-0.4429,81,False,0
2023-09-12 20:02:07.365,8.2815,-6.1148,1.2282,81,False,0
2023-09-12 20:02:07.523,6.0334,-7.1515,-1.1899,81,False,0
2023-09-12 20:02:07.684,6.7038,-8.7915,-1.087,81,False,0
2023-09-12 20:02:07.846,4.9057,-9.493,-0.8021,81,False,0
2023-09-12 20:02:08.004,2.5187,-10.8386,0.2538,81,False,0
2023-09-12 20:02:08.165,0.328,-9.8354,0.3759,81,False,0
2023-09-12 20:02:08.326,-1.8483,-8.1355,-1.8411,81,False,0
2023-09-12 20:02:08.486,-0.9888,-9.3087,-1.6712,81,False,0
2023-09-12 20:02:08.645,-3.4884,-9.5361,-4.2377,81,False,0
2023-09-12 20:02:08.806,-2.8683,-9.56,-3.9768,81,False,0
2023-09-12 20:02:08.966,-1.4174,-9.8928,-3.6272,81,False,0
2023-09-12 20:02:09.126,-1.719,-8.7747,-3.9241,81,False,0
2023-09-12 20:02:09.286,-0.7254,-9.8665,-1.8603,81,False,0
2023-09-12 20:02:09.446,-2.3367,-8.0397,0.3424,81,False,0
2023-09-12 20:02:09.607,2.5881,-12.627,2.7773,81,False,0
2023-09-12 20:02:09.769,1.2091,-5.545,3.4046,81,False,0
2023-09-12 20:02:09.927,1.1468,-8.9591,4.7477,81,False,0
2023-09-12 20:02:10.087,1.1756,-8.6,5.0398,81,False,0
2023-09-12 20:02:10.249,1.257,-7.9368,4.9991,81,False,0
2023-09-12 20:02:10.407,1.3503,-8.023,5.4205,81,False,0
2023-09-12 20:02:10.569,1.549,-8.6263,5.3678,81,False,0
2023-09-12 20:02:10.729,1.3192,-8.5736,5.466,81,False,0
2023-09-12 20:02:10.888,1.5203,-8.1139,5.8921,81,False,0
2023-09-12 20:02:11.048,0.6321,-8.5736,5.0206,81,False,0
2023-09-12 20:02:11.209,1.4844,-8.6862,4.865,81,False,0
2023-09-12 20:02:11.369,1.4269,-8.0086,5.7102,81,False,0
2023-09-12 20:02:11.529,1.1349,-8.339,4.9536,81,False,0
2023-09-12 20:02:11.691,1.585,-8.2241,5.3606,81,False,0
2023-09-12 20:02:11.850,5.4995,-13.2208,4.8746,81,False,0
2023-09-12 20:02:12.010,-5.5306,-3.541,-12.0261,81,False,0
2023-09-12 20:02:12.172,-7.2185,-1.7047,-8.849,81,False,0
2023-09-12 20:02:12.330,-1.8172,-7.0844,-7.4508,81,False,0
2023-09-12 20:02:12.490,-2.0853,-11.1905,-2.217,81,False,0
2023-09-12 20:02:12.653,4.6208,-10.6566,5.7197,81,False,0
2023-09-12 20:02:12.811,7.2975,-9.9958,4.4867,81,False,0
2023-09-12 20:02:12.972,12.0572,-6.3805,3.0885,81,False,0
2023-09-12 20:02:13.132,6.5697,-9.6079,-1.1492,81,False,0
2023-09-12 20:02:13.291,9.165,-13.8122,-8.1427,81,False,0
2023-09-12 20:02:13.468,5.7892,-10.1945,-5.782,81,False,0
2023-09-12 20:02:13.613,12.3876,-4.1659,-1.6879,81,False,0
2023-09-12 20:02:13.773,3.3351,-19.6827,4.0869,81,False,0
2023-09-12 20:02:13.933,4.7285,-12.2727,-6.8714,81,False,0
2023-09-12 20:02:14.094,4.537,-8.5401,-2.0063,81,False,0
2023-09-12 20:02:14.253,0.3136,-12.3014,-0.7685,81,False,0
2023-09-12 20:02:14.414,1.4485,-9.5888,-0.5243,81,False,0
2023-09-12 20:02:14.572,-0.5028,-6.2441,1.0511,81,False,0
2023-09-12 20:02:14.730,-3.0478,-8.9136,-0.0431,81,False,0
2023-09-12 20:02:14.894,-3.7781,-9.6869,0.7494,81,False,0
2023-09-12 20:02:15.054,-3.1795,-13.0771,-1.1109,81,False,0
2023-09-12 20:02:15.214,-2.5259,-8.8897,-0.1676,81,False,0
2023-09-12 20:02:15.374,-1.5682,-8.8394,-1.5323,81,False,0
2023-09-12 20:02:15.535,-0.3448,-11.9375,1.0534,81,False,0
2023-09-12 20:02:15.694,2.545,-10.7476,0.51,81,False,0
2023-09-12 20:02:15.855,-2.727,-10.5728,0.2442,81,False,0
2023-09-12 20:02:16.017,1.4485,-8.8011,-0.9744,81,False,0
2023-09-12 20:02:16.176,-0.2897,-10.1562,0.0048,81,False,0
2023-09-12 20:02:16.335,0.9625,-10.6039,0.838,81,False,0
2023-09-12 20:02:16.497,0.4525,-10.1227,0.6105,81,False,0
2023-09-12 20:02:16.657,-1.2043,-9.8019,1.4581,81,False,0
2023-09-12 20:02:16.810,-1.4198,-10.8912,-0.0407,81,False,0
2023-09-12 20:02:16.978,-0.668,-9.4619,0.3472,81,False,0
2023-09-12 20:02:17.136,-0.3759,-10.1442,0.1101,81,False,0
2023-09-12 20:02:17.297,-1.7478,-9.0956,0.1221,81,False,0
2023-09-12 20:02:17.457,-1.1085,-9.8785,0.6632,81,False,0
2023-09-12 20:02:17.615,-0.7422,-10.4938,0.0239,81,False,0
2023-09-12 20:02:17.778,-1.0702,-9.7181,0.2179,81,False,0
2023-09-12 20:02:17.937,-1.4653,-9.5553,1.063,81,False,0
2023-09-12 20:02:18.097,-1.3767,-9.8521,0.51,81,False,0
2023-09-12 20:02:18.257,-0.8763,-10.58,1.075,81,False,0
2023-09-12 20:02:18.419,-2.1931,-10.5441,1.731,81,False,0
2023-09-12 20:02:18.578,2.624,-11.4634,5.1667,81,False,0
2023-09-12 20:02:18.738,-12.0787,-6.4739,-8.5521,81,False,0
2023-09-12 20:02:18.899,7.6375,-16.362,11.2623,81,False,0
2023-09-12 20:02:19.059,0.7398,-9.5146,5.0901,81,False,0
2023-09-12 20:02:19.218,0.6297,-8.3246,5.5952,81,False,0
2023-09-12 20:02:19.381,-0.3041,-9.1195,4.8243,81,False,0
2023-09-12 20:02:19.539,0.2705,-8.4731,4.3311,81,False,0
2023-09-12 20:02:19.702,0.7039,-8.9016,3.2106,81,False,0
2023-09-12 20:02:19.861,-1.4629,-7.6136,4.0893,81,False,0
2023-09-12 20:02:20.019,1.5682,-10.331,6.3949,81,False,0
2023-09-12 20:02:20.180,-1.6113,-9.1482,3.0382,81,False,0
2023-09-12 20:02:20.341,-0.9313,-6.9695,3.0981,81,False,0
2023-09-12 20:02:20.501,-1.7741,-9.6941,4.3622,81,False,0
2023-09-12 20:02:20.661,-0.9409,-8.8729,4.6017,81,False,0
2023-09-12 20:02:20.821,-0.5578,-9.0285,2.5067,81,False,0
2023-09-12 20:02:20.982,-0.2634,-10.0365,0.4669,81,False,0
2023-09-12 20:02:21.141,0.2035,-9.8282,-1.4102,81,False,0
2023-09-12 20:02:21.302,1.9944,-11.0492,-1.7813,81,False,0
2023-09-12 20:02:21.461,5.3151,-13.5967,-0.7111,81,False,0
2023-09-12 20:02:21.622,-5.0949,-5.5641,-2.49,81,False,0
2023-09-12 20:02:21.782,-4.4819,-13.6517,-7.2975,81,False,0
2023-09-12 20:02:21.940,-2.7509,-10.228,-7.8554,81,False,0
2023-09-12 20:02:22.121,-5.1954,-7.4053,-5.0589,80,False,0
2023-09-12 20:02:22.259,-8.3989,-3.4453,-6.9623,80,False,0
2023-09-12 20:02:22.422,-9.5409,-1.2474,-5.0829,80,False,0
2023-09-12 20:02:22.583,-10.4938,-2.9904,-3.3016,80,False,0
2023-09-12 20:02:22.745,-7.7452,8.0014,2.4756,80,False,0
2023-09-12 20:02:22.905,2.5977,1.0989,4.1539,80,False,0
2023-09-12 20:02:23.102,-1.9992,2.9425,5.5306,80,False,0
2023-09-12 20:02:23.234,-3.1532,0.7829,8.4922,80,False,0
2023-09-12 20:02:23.406,-3.8475,0.3903,5.1475,80,False,0
2023-09-12 20:02:23.538,-10.6135,-10.3765,2.4732,80,False,0
2023-09-12 20:02:23.702,-5.9209,-6.7421,3.8307,80,False,0
2023-09-12 20:02:23.861,-4.853,-8.7556,-0.4334,80,False,0
2023-09-12 20:02:24.024,-5.1188,-9.1051,0.9912,80,False,0
2023-09-12 20:02:24.186,-4.1779,-9.0142,1.7621,80,False,0
2023-09-12 20:02:24.340,-4.5993,-9.6055,0.1724,80,False,0
2023-09-12 20:02:24.499,-4.8219,-7.6064,0.8212,80,False,0
2023-09-12 20:02:24.661,-6.4093,-9.6941,3.5027,80,False,0
2023-09-12 20:02:24.825,-3.4429,-5.5952,3.7541,80,False,0
2023-09-12 20:02:24.986,-2.739,-3.2058,4.8578,80,False,0
2023-09-12 20:02:25.147,-3.316,-6.0645,6.4715,80,False,0
2023-09-12 20:02:25.305,-1.5562,-7.0437,7.1826,80,False,0
2023-09-12 20:02:25.466,-6.4931,-4.7238,5.0973,80,False,0
2023-09-12 20:02:25.626,-2.6169,-8.3103,7.3861,80,False,0
2023-09-12 20:02:25.787,-4.1539,-4.3479,6.1962,80,False,0
2023-09-12 20:02:25.946,-3.2226,-6.7253,7.4555,80,False,0
2023-09-12 20:02:26.107,-3.1077,-6.4093,6.7325,80,False,0
2023-09-12 20:02:26.265,-4.3215,-8.0254,4.865,80,False,0
2023-09-12 20:02:26.426,-2.727,-8.4563,4.9249,80,False,0
2023-09-12 20:02:26.588,-4.3742,-14.959,-0.589,80,False,0
2023-09-12 20:02:26.747,-1.1492,-8.758,1.7095,80,False,0
2023-09-12 20:02:26.906,-7.3191,-10.0916,-4.5346,80,False,0
2023-09-12 20:02:27.069,-3.1723,-9.7707,4.6256,80,False,0
2023-09-12 20:02:27.227,-3.8762,-11.6143,-2.0303,80,False,0
2023-09-12 20:02:27.388,-1.1205,-8.7795,0.6201,80,False,0
2023-09-12 20:02:27.549,-5.9472,-10.1993,-1.0367,80,False,0
2023-09-12 20:02:27.708,-7.2568,-12.4762,-1.7909,80,False,0
2023-09-12 20:02:27.869,-4.9632,-10.1849,0.4477,80,False,0
2023-09-12 20:02:28.028,-4.5705,-8.3414,1.6855,80,False,0
2023-09-12 20:02:28.190,-5.351,-7.8386,0.3855,80,False,0
2023-09-12 20:02:28.349,-5.8993,-8.1116,0.7997,80,False,0
2023-09-12 20:02:28.510,-4.0247,-8.9136,3.0191,80,False,0
2023-09-12 20:02:28.670,-1.7526,-8.691,-0.4908,80,False,0
2023-09-12 20:02:28.829,-2.1021,-12.7132,0.2059,80,False,0
2023-09-12 20:02:28.990,-1.4341,-10.0149,0.4549,80,False,0
2023-09-12 20:02:29.149,2.15,-9.6822,2.9568,80,False,0
2023-09-12 20:02:29.310,3.2346,-10.4866,2.7916,80,False,0
2023-09-12 20:02:29.470,0.4142,-9.1339,2.2817,80,False,0
2023-09-12 20:02:29.630,3.1747,-7.4101,2.2913,80,False,0
2023-09-12 20:02:29.791,5.1404,-7.8673,2.387,80,False,0
2023-09-12 20:02:29.951,4.7764,-8.5593,2.8156,80,False,0
2023-09-12 20:02:30.110,6.6774,-8.406,2.2218,80,False,0
2023-09-12 20:02:30.270,6.3183,-6.9623,1.4006,80,False,0
2023-09-12 20:02:30.432,9.2296,-6.4476,1.8387,80,False,0
2023-09-12 20:02:30.594,8.1738,-6.541,-2.0997,80,False,0
2023-09-12 20:02:30.751,5.0829,-8.272,-2.1428,80,False,0
2023-09-12 20:02:30.913,10.9966,-0.8547,-1.2282,80,False,0
2023-09-12 20:02:31.071,9.7588,-3.5698,0.8667,80,False,0
2023-09-12 20:02:31.232,6.4739,-3.8044,-5.0973,80,False,0
2023-09-12 20:02:31.395,11.3318,-6.098,-0.1413,80,False,0
2023-09-12 20:02:31.553,6.4787,5.5617,-1.0391,80,False,0
2023-09-12 20:02:31.712,17.03,-4.4819,-4.0654,80,False,0
2023-09-12 20:02:31.874,7.6327,-7.4292,-1.3719,80,False,0
2023-09-12 20:02:32.033,6.2632,-5.0278,-1.7573,80,False,0
2023-09-12 20:02:32.195,12.6414,-9.2703,3.5291,80,False,0
2023-09-12 20:02:32.355,3.4261,-6.9959,-1.1756,80,False,0
2023-09-12 20:02:32.515,7.5034,-9.9335,1.8028,80,False,0
2023-09-12 20:02:32.674,5.8083,-7.6399,-1.1684,80,False,0
2023-09-12 20:02:32.835,5.9616,-10.501,-0.3184,80,False,0
2023-09-12 20:02:32.995,6.7086,-10.7045,1.5945,80,False,0
2023-09-12 20:02:33.155,0.2442,-8.0421,-2.1572,80,False,0
2023-09-12 20:02:33.316,4.4341,-9.5098,-1.7478,80,False,0
2023-09-12 20:02:33.475,2.8611,-8.3749,-1.4269,80,False,0
2023-09-12 20:02:33.635,2.9808,-10.8386,-4.3455,80,False,0
2023-09-12 20:02:33.798,3.7062,-9.4858,-3.4213,80,False,0
2023-09-12 20:02:33.956,4.1946,-9.1075,-1.2378,80,False,0
2023-09-12 20:02:34.117,2.8946,-8.9663,-2.6193,80,False,0
2023-09-12 20:02:34.278,2.9999,-9.4092,-2.4134,80,False,0
2023-09-12 20:02:34.437,3.0047,-9.5289,-2.1644,80,False,0
2023-09-12 20:02:34.598,3.1149,-9.912,-2.8395,80,False,0
2023-09-12 20:02:34.757,2.7916,-9.177,-2.0423,80,False,0
2023-09-12 20:02:34.917,0.7901,-9.7995,-2.3415,80,False,0
2023-09-12 20:02:35.078,0.6704,-10.9176,-0.1269,80,False,0
2023-09-12 20:02:35.240,0.2945,-10.5991,0.8811,80,False,0
2023-09-12 20:02:35.400,-1.1277,-8.8035,1.5945,80,False,0
2023-09-12 20:02:35.559,-1.9034,-9.1842,4.5945,80,False,0
2023-09-12 20:02:35.719,-1.9297,-7.7405,4.1922,80,False,0
2023-09-12 20:02:35.879,-1.9154,-7.8578,4.2473,80,False,0
2023-09-12 20:02:36.040,-1.8148,-7.9104,5.3989,80,False,0
2023-09-12 20:02:36.202,-4.6639,-12.5935,7.446,80,False,0
2023-09-12 20:02:36.359,-5.454,-5.4923,-0.0311,80,False,0
2023-09-12 20:02:36.521,-5.2098,1.1923,4.3742,80,False,0
2023-09-12 20:02:36.682,-8.5497,-1.8699,3.8738,80,False,0
2023-09-12 20:02:36.841,-8.4683,-0.9409,3.9768,80,False,0
2023-09-12 20:02:37.003,-7.592,0.1891,4.9536,80,False,0
2023-09-12 20:02:37.162,-8.0685,-0.9385,5.1523,80,False,0
