Date and Time, X-Value, Y-Value, Z-Value, Battery Level, Currently Charging?,Usual Walking
2023-10-03 19:34:30.093,-0.0144,-0.3926,9.7612,80,False,0
2023-10-03 19:34:30.252,0.0263,-0.4573,9.7947,80,False,0
2023-10-03 19:34:30.408,0.012,-0.4429,9.754,80,False,0
2023-10-03 19:34:30.573,0.0072,-0.498,9.7085,80,False,0
2023-10-03 19:34:30.732,-0.0383,-0.4525,9.7252,80,False,0
2023-10-03 19:34:30.891,0.0311,-0.4429,9.754,80,False,0
2023-10-03 19:34:31.054,-0.0694,-0.4381,9.6774,80,False,0
2023-10-03 19:34:31.212,0.0072,-0.4836,9.7252,80,False,0
2023-10-03 19:34:31.409,0.0551,-0.5171,9.73,80,False,0
2023-10-03 19:34:31.534,-0.012,-0.407,9.7731,80,False,0
2023-10-03 19:34:31.693,-0.0144,-0.3926,9.7731,80,False,0
2023-10-03 19:34:31.853,0.0144,-0.4573,9.7085,80,False,0
2023-10-03 19:34:32.014,0.0335,-0.5004,9.7276,80,False,0
2023-10-03 19:34:32.168,0.0503,-0.4908,9.7803,80,False,0
2023-10-03 19:34:32.334,-0.0072,-0.4214,9.6965,80,False,0
2023-10-03 19:34:32.494,0.0359,-0.4764,9.7061,80,False,0
2023-10-03 19:34:32.654,0.0072,-0.4812,9.6917,80,False,0
2023-10-03 19:34:32.813,-0.0168,-0.5028,9.7827,80,False,0
2023-10-03 19:34:32.975,0.0311,-0.4142,9.7779,80,False,0
2023-10-03 19:34:33.134,0.0215,-0.4429,9.7444,80,False,0
2023-10-03 19:34:33.292,0.0048,-0.565,9.742,80,False,0
2023-10-03 19:34:33.454,0.0503,-0.4836,9.8186,80,False,0
2023-10-03 19:34:33.614,0.0383,-0.4357,9.7707,80,False,0
2023-10-03 19:34:33.775,-0.0024,-0.4022,9.7516,80,False,0
2023-10-03 19:34:33.935,0.0,-0.4453,9.7731,80,False,0
2023-10-03 19:34:34.094,0.0263,-0.4477,9.7779,80,False,0
2023-10-03 19:34:34.255,-0.0263,-0.4573,9.7564,80,False,0
2023-10-03 19:34:34.416,0.0287,-0.4262,9.7396,80,False,0
2023-10-03 19:34:34.575,-0.0335,-0.5076,9.7372,80,False,0
2023-10-03 19:34:34.735,0.012,-0.407,9.7396,80,False,0
2023-10-03 19:34:34.896,0.0287,-0.4118,9.73,80,False,0
2023-10-03 19:34:35.056,0.0024,-0.4549,9.754,80,False,0
2023-10-03 19:34:35.215,-0.0215,-0.4286,9.7683,80,False,0
2023-10-03 19:34:35.389,0.012,-0.431,9.6965,80,False,0
2023-10-03 19:34:35.535,0.0575,-0.5124,9.7276,80,False,0
2023-10-03 19:34:35.696,0.0072,-0.419,9.7707,80,False,0
2023-10-03 19:34:35.857,-0.0072,-0.4573,9.6941,80,False,0
2023-10-03 19:34:36.015,-0.0072,-0.4405,9.7348,80,False,0
2023-10-03 19:34:36.176,0.0096,-0.5076,9.7109,80,False,0
2023-10-03 19:34:36.339,0.0527,-0.51,9.7947,80,False,0
2023-10-03 19:34:36.497,-0.0431,-0.5124,9.6534,80,False,0
2023-10-03 19:34:36.657,0.0455,-0.407,9.7013,80,False,0
2023-10-03 19:34:36.818,0.0144,-0.4669,9.7013,80,False,0
2023-10-03 19:34:36.976,0.0287,-0.4908,9.7205,80,False,0
2023-10-03 19:34:37.136,0.0096,-0.5267,9.7444,80,False,0
2023-10-03 19:34:37.298,0.0431,-0.4573,9.7133,80,False,0
2023-10-03 19:34:37.457,-0.0215,-0.4405,9.6917,80,False,0
2023-10-03 19:34:37.617,-0.0287,-0.4549,9.7229,80,False,0
2023-10-03 19:34:37.778,0.0287,-0.4645,9.7276,80,False,0
2023-10-03 19:34:37.937,0.0096,-0.4046,9.7636,80,False,0
2023-10-03 19:34:38.096,0.0479,-0.4381,9.7276,80,False,0
2023-10-03 19:34:38.259,-0.0311,-0.3926,9.7157,80,False,0
2023-10-03 19:34:38.416,0.0575,-0.4741,9.809,80,False,0
2023-10-03 19:34:38.579,0.0383,-0.3879,9.7875,80,False,0
2023-10-03 19:34:38.738,-0.0239,-0.4429,9.809,80,False,0
2023-10-03 19:34:38.897,0.0144,-0.5171,9.7013,80,False,0
2023-10-03 19:34:39.058,0.0503,-0.4166,9.7229,80,False,0
2023-10-03 19:34:39.218,0.0168,-0.5028,9.8043,80,False,0
2023-10-03 19:34:39.393,-0.0335,-0.4381,9.7252,80,False,0
2023-10-03 19:34:39.536,0.0072,-0.4429,9.7276,80,False,0
2023-10-03 19:34:39.697,0.012,-0.4573,9.7037,80,False,0
2023-10-03 19:34:39.858,-0.0048,-0.5052,9.742,80,False,0
2023-10-03 19:34:40.017,-0.0215,-0.407,9.7181,80,False,0
2023-10-03 19:34:40.179,-0.0431,-0.5195,9.7971,80,False,0
2023-10-03 19:34:40.337,-0.0359,-0.3448,9.742,80,False,0
2023-10-03 19:34:40.498,0.0551,-0.3711,9.7229,80,False,0
2023-10-03 19:34:40.665,0.0168,-0.498,9.7396,80,False,0
2023-10-03 19:34:40.817,0.0024,-0.4693,9.7683,80,False,0
2023-10-03 19:34:40.978,0.0359,-0.3735,9.7396,80,False,0
2023-10-03 19:34:41.139,-0.0144,-0.4453,9.7492,80,False,0
2023-10-03 19:34:41.298,0.0072,-0.4645,9.7492,80,False,0
2023-10-03 19:34:41.459,-0.0096,-0.5339,9.7731,80,False,0
2023-10-03 19:34:41.620,-0.0287,-0.4022,9.7205,80,False,0
2023-10-03 19:34:41.779,0.0144,-0.4717,9.7372,80,False,0
2023-10-03 19:34:41.939,0.0383,-0.4645,9.7348,80,False,0
2023-10-03 19:34:42.099,0.0096,-0.5387,9.7133,80,False,0
2023-10-03 19:34:42.259,-0.0024,-0.4741,9.73,80,False,0
2023-10-03 19:34:42.419,-0.0311,-0.3855,9.7324,80,False,0
2023-10-03 19:34:42.580,0.0359,-0.4908,9.7492,80,False,0
2023-10-03 19:34:42.739,0.0072,-0.5052,9.7755,80,False,0
2023-10-03 19:34:42.899,0.0383,-0.5004,9.7276,80,False,0
2023-10-03 19:34:43.061,0.067,-0.4956,9.7252,80,False,0
2023-10-03 19:34:43.219,0.0239,-0.4741,9.7109,80,False,0
2023-10-03 19:34:43.393,0.0048,-0.4357,9.7181,80,False,0
2023-10-03 19:34:43.540,0.0527,-0.498,9.7109,80,False,0
2023-10-03 19:34:43.699,-0.0144,-0.5076,9.7181,80,False,0
