Mean_X,Mean_Y,Mean_Z,Avg_Std_Dev_VM,Label
3.214615210991168,-2.117420314033366,8.955949950932288,0.036745585311892426,1
3.1349755665024635,-2.2568675862068965,8.39928709359606,0.0915437769582813,1
3.2602459770114938,-1.3876833333333334,8.421831896551723,0.10943927181205886,1
3.433173786407767,-1.5293822330097087,8.516498252427185,0.10773083519355489,1
3.799321459854015,-3.5982294890510946,8.281200291970803,0.035635860271784996,1
3.79248417266187,-3.609598766700925,8.277750770811922,0.02881812807383482,1
3.7924580340264655,-3.620077126654064,8.279673913043478,0.03317610256438017,1
2.913005686695279,1.849282296137339,-0.5003927038626609,0.07385103159339276,1
2.290844455159113,5.326984763741562,-8.032819672131147,0.03372122510121575,1
1.8693435870698643,6.966640563086549,-6.562196976016684,0.04904000408503286,1
1.978833909287257,6.646266630669547,-6.909190388768898,0.04990978865060621,1
2.2219701754385968,5.6586309597523226,-7.810026625386997,0.03361951486083578,1
2.2454001828153567,5.647967093235832,-7.809971023765996,0.033368349603405886,1
2.2495744479495268,5.6425592008412195,-7.814998527865404,0.03407637547635151,1
2.260405855338691,5.610913432835821,-7.83609150401837,0.031374928299317054,1
2.4746894343649948,4.746173852721451,-6.537384418356456,0.14755564546271696,1
4.4097777929155315,-5.824332833787466,6.617136784741144,0.033101771648761255,1
4.355347507629705,-5.708178942014242,6.744654323499492,0.03584836708969445,1
4.424079155435758,-5.805002246181492,6.633276460017969,0.03355605171729309,1
-1.6545001058201056,-3.709234285714286,7.2538103703703705,0.13340341903513836,1
-4.5617857289527715,-3.749310882956879,7.758809856262833,0.03659804175704766,1
-3.5829122233930453,-5.564487144362486,7.157848366701791,0.04600724473984058,1
-2.9475760695187168,-6.317296524064171,6.939037165775401,0.05245471324252068,1
-2.888671108850458,-6.380362156663275,6.908615361139369,0.03566265311868751,1
-4.3728016184971095,-4.700448901734105,7.104399768786127,0.049196979797204894,1
-4.64486933066933,-3.621901398601399,7.400235164835164,0.19592698956170423,1
1.3531916929547843,-2.097242797055731,9.410561724500525,0.031823626224969606,1
1.3618301587301587,-2.1301691005291006,9.401964126984128,0.033034297495149086,1
1.428883120567376,-2.4603531914893617,9.324128368794327,0.026085180905398075,1
1.4327531011969532,-2.4865932535364528,9.315378237214363,0.028991139879348576,1
1.4090555555555557,-2.501352128764278,9.31653821391485,0.030481741228637255,1
1.4113329625884734,-2.5108094034378157,9.313746208291201,0.032623877242983025,1
1.4499850980392157,-3.2142009803921567,9.113352843137253,0.03232678516526219,1
-0.6797544585987259,-3.468793630573249,8.69169033970276,0.07414795464338139,1
-3.851239549180328,-5.128205737704919,7.393965368852459,0.031327993922447575,1
-4.633834842105262,-3.2593853684210528,7.861102421052632,0.18177421032946073,1
-4.077134615384615,-3.9510769230769225,7.922507692307692,0.04385505404555057,1
1.0718724659606655,-6.627591981845687,5.020365506807867,0.300762862402609,1
1.2591222496909766,-8.155476514215081,5.535179851668727,0.03373176844912704,1
1.2494346814964612,-8.238047522750254,5.41535035389282,0.03159899466969234,1
0.786887318361955,-6.087135931307794,7.602915191545574,0.06286376548209999,1
0.7969233958538994,-6.406071964461994,7.444743139190523,0.03833677838621165,1
0.8304295098039216,-6.902455490196079,7.012746176470587,0.03729517265961294,1
0.8316335853131749,-7.071194816414687,6.847654535637148,0.0328606759349522,1
1.0454905392620624,-6.537329990539262,7.3088924314096495,0.031277635735548655,1
1.051698621420997,-6.526375609756097,7.313597348886533,0.02948277697692365,1
1.3528476374156218,-6.007404821600771,7.679431051108968,0.03568005324347959,1
1.31489625,-6.208360208333334,7.530466354166666,0.03409755894039147,1
1.3140097169811322,-6.338239622641509,7.429047452830188,0.03855023360389409,1
1.347612969924812,-6.236032894736842,7.457527913533834,0.03694439090798961,1
3.138748908296943,-2.072049344978166,8.991023144104805,0.041047454737336536,1
3.1173085271317826,-2.1728007751937986,8.970593798449613,0.04001084150307918,1
3.0707721804511277,-2.3397796992481203,8.947514285714286,0.03331347061076252,1
3.048525,-2.323741964285714,8.958355357142858,0.032783571565408266,1
-4.735710517241379,-4.113456206896552,6.130816896551724,0.14673157751253824,1
-4.818500573065903,-5.780105253104107,6.276716905444126,0.035608240040923896,1
-4.785996911608094,-5.76400362087327,6.311251437699681,0.03297023864047184,1
-4.728796176821984,-5.8055476702508955,6.323152090800478,0.035018143067582996,1
-4.71310754527163,-5.7975503018108645,6.3424592555332,0.03500462828829884,1
-4.673673308619092,-5.797682205746061,6.37193781278962,0.03279340389113093,1
-4.664052338308458,-5.797844378109453,6.373533930348259,0.035313333115433346,1
2.816532124352331,1.054339896373057,9.194248911917098,0.03948294271188246,1
2.845327825159915,0.7886924307036247,9.217912793176973,0.03988409084996549,1
3.0696299120234602,0.00851984359726295,9.199665004887587,0.033858003327015405,1
3.0221632983794096,-0.005450333651096282,9.215832221163012,0.036596322386055556,1
3.0293187735849054,-0.0646672641509434,9.21811820754717,0.0358493664957341,1
3.0274287658802175,-0.07214999999999999,9.220853720508167,0.03618095613392278,1
-4.1650606299212605,-2.571822834645669,8.004419685039371,0.15911126193542663,1
-2.5502080188679246,-2.811856132075472,8.037674056603773,0.5558648922351968,1
0.8217306818181818,-4.194288636363637,8.654984659090909,0.06062727538637375,1
1.178287619047619,-6.436160000000001,7.3847419047619045,0.03668520795245127,1
1.1705169354838707,-6.877270967741937,6.9881322580645175,0.03101247767752422,1
0.11760867861142218,-3.1556656774916014,9.228220828667416,0.04172428779386596,1
0.2261307436918991,-3.786155444887118,8.502539442231077,0.06231692261873963,1
0.2577517529215359,-4.545280634390651,8.239502170283806,0.06967027161342032,1
0.07807771124417831,-2.494239387890885,9.410655755156355,0.0369794662440245,1
0.4678002812148482,-6.3875314960629925,6.96109246344207,0.060970635654758354,1
-8.997567322834646,-3.5176820584926887,0.8643937007874015,0.09133740255395953,1
-8.946027186440677,-3.3379418305084747,1.7559050847457627,0.08139164389466708,1
-9.008211516853933,-3.224358258426966,1.7632246629213482,0.11397444581103758,1
-9.113382542113323,-2.859770444104135,1.783635528330781,0.08179163873555481,1
-9.3599541875,-2.185836875,1.3582527500000001,0.0741127366405065,1
-9.040003659233848,-3.6039335048599193,0.7805905660377358,0.1609388387494107,1
-9.07101953125,-3.5302695312499996,0.8628315104166666,0.19475757575164235,1
-9.199750138966092,-3.0071991662034465,1.020466870483602,0.17222568318778844,1
-9.112029540918163,-3.3374047904191615,0.9916488023952096,0.17796965841680562,1
-9.266454971988795,-2.992646568627451,-0.20993746498599436,0.188081742946821,1
-9.103490495867769,-3.290935674931129,1.1708597796143252,0.17185386996984944,1
-9.267701863753214,-2.968288881748072,-0.2570887532133676,0.20087565939199498,1
-9.13922080706179,-3.340073770491803,0.6752583858764186,0.18770076511673725,1
-9.349029096477794,-2.6639348392036752,-1.0352709800918838,0.196738242335923,1
-9.27380743440233,-2.8453341107871717,-0.349738192419825,0.0996295610758169,1
-2.2436407455012852,-3.4571186375321337,2.5548735218509,0.5204225731960357,1
-2.1721539062499997,-3.229696354166667,2.8828423828124996,0.6092687035159117,1
-2.2813331619537274,-3.069208354755784,2.8193541131105397,0.6845629872489074,1
-2.378357632398754,-3.2251950778816196,2.0209759501557634,0.6105337826528634,1
-2.147980729833547,-3.2004632522407177,2.483456978233034,0.7250672530186718,1
-9.200452560819462,-2.2949882842509606,1.9397136363636363,0.09423334127686224,1
-9.090692990353698,-2.851272668810289,1.7777092604501605,0.13761921378403344,1
-8.999271006289307,-3.1851149056603774,1.727936603773585,0.1397265028834209,1
-8.875637653920935,-3.353801360985094,2.0981705767984447,0.1299306234129764,1
-8.90279792,-3.388362186666667,1.9533125866666667,0.12862069886395996,1
0.21400772097976573,-0.16316464323748672,-9.952508839190628,0.02810246072519005,0
0.21486084176877995,-0.16446377197655832,-9.953004155567394,0.02738812854630205,0
0.2147188498402556,-0.16285931842385518,-9.952509584664538,0.02779727862524937,0
0.21577108626198083,-0.1620574014909478,-9.950985782747605,0.027486299672154834,0
0.21376837060702875,-0.16261347177848776,-9.95147790202343,0.028547362125423296,0
0.21457923322683703,-0.1642978168264111,-9.950255165069223,0.02726893534433795,0
0.2151442727757059,-0.16443042088438997,-9.948256846030901,0.03023565032232669,0
0.21418073443320917,-0.1643536455561469,-9.948248962213944,0.02786042606350273,0
0.21543865814696486,-0.16406730564430244,-9.949556549520766,0.027137242053710115,0
0.21606084176877996,-0.16251832711774108,-9.949004794885456,0.027635325266859894,0
0.2150472310969116,-0.16501352502662406,-9.951692066027688,0.027591714169713254,0
0.21336419818859884,-0.1650115077250932,-9.95047714437933,0.028178643046875916,0
0.21544424920127797,-0.16422705005324814,-9.951114376996806,0.027901777101605296,0
0.21625529672767613,-0.16213011647254577,-9.94852701053799,0.02968547773601173,0
0.21388428571428572,-0.16759785714285716,-9.953875714285715,0.029015002840694,0
0.2110123595505618,-0.17388876404494383,-9.949305617977528,0.02969819182668141,0
0.22018539325842695,-0.1770112359550562,-9.952348314606741,0.025114443794746092,0
0.20939540229885062,-0.17578850574712646,-9.943256321839081,0.030740681889753003,0
0.21797333333333338,-0.17121111111111112,-9.948176666666665,0.026107406136819288,0
0.21274482758620689,-0.18030862068965514,-9.943737931034484,0.02999936477070212,0
0.21824736842105263,-0.17649157894736847,-9.943896842105264,0.030740149718218014,0
0.21698247422680417,-0.18218247422680414,-9.944720618556701,0.027139088693331915,0
0.21303711340206186,-0.17768762886597939,-9.947192783505155,0.03311329947867454,0
0.21038137254901962,-0.17325000000000002,-9.947299999999998,0.0332213597215599,0
0.2131564516129032,-0.18435483870967742,-9.949608064516129,0.03097497896176149,0
0.2116081395348838,-0.17680581395348838,-9.94546046511628,0.033960320509962366,0
0.21181647058823533,-0.17708588235294118,-9.94755705882353,0.03525381642367561,0
0.21338625000000003,-0.18112374999999997,-9.942879999999999,0.022610987902084996,0
0.21373894736842106,-0.17613263157894737,-9.94932105263158,0.02822320341436218,0
0.21232448979591836,-0.17595,-9.942555102040817,0.02937805053061032,0
9.579072972972975,-0.6072846846846847,2.082374774774775,0.0360601244815584,0
9.575474691358025,-0.6153407407407407,2.0774611111111114,0.04393834623755512,0
9.579728504672897,-0.6084967289719626,2.080984579439252,0.03176171613903029,0
9.578726112759645,-0.6139578635014836,2.0827335311572703,0.03235056653772671,0
9.578259917355371,-0.6194661157024793,2.0779301652892563,0.03276894757851378,0
9.573075,-0.6164316666666667,2.081255,0.036041747602358946,0
9.580331645569622,-0.6111324894514768,2.0812978902953585,0.032210435148085574,0
9.588101063829788,-0.5993393617021278,2.082784574468085,0.06684724292752045,0
9.579277124183006,-0.6068281045751635,2.0771300653594773,0.035444311922186084,0
9.58157421875,-0.61744453125,2.0836984375,0.04514498235051887,0
9.581555813953488,-0.6058011627906977,2.0819947674418606,0.03623534365319135,0
9.581561627906979,-0.6075697674418604,2.0840651162790698,0.03247547087837386,0
9.576566063348416,-0.6014665158371041,2.079866968325792,0.040219108765204306,0
9.57966875,-0.6006770833333334,2.0868784722222222,0.03389848215297114,0
9.575786585365853,-0.6085024390243903,2.095857317073171,0.03410324114107781,0
9.572724264705883,-0.6043110294117647,2.101124264705883,0.029633936748795102,0
9.572694982078852,-0.6010480286738351,2.093649103942652,0.037742223544433996,0
9.571676229508197,-0.6114491803278689,2.0955901639344265,0.035209960926966676,0
9.573440776699032,-0.6094514563106795,2.0946922330097086,0.029942114294947364,0
9.572235185185185,-0.6138425925925924,2.096042592592593,0.031457985701430935,0
9.574698198198199,-0.611708108108108,2.096930630630631,0.029425908534507533,0
9.573970873786408,-0.606709708737864,2.1003669902912625,0.03108879924307134,0
9.57214696969697,-0.6071681818181819,2.0966106060606062,0.029347304763093884,0
9.571335714285715,-0.6078885714285713,2.0978028571428573,0.031889817116379296,0
-9.57421001598295,-0.6804256259989344,1.4532968566862015,0.031455227855654,0
-9.574200639318061,-0.6799551411827384,1.4537561001598296,0.03294182356038465,0
-9.573924093816633,-0.6816751599147122,1.454251172707889,0.03266942594160273,0
-9.57310522696011,-0.6791536451169189,1.4534408528198073,0.02786369216308084,0
-9.568398913043477,-0.6843021739130435,1.451563043478261,0.027505945468227964,0
-9.57350281690141,-0.6862577464788732,1.4496802816901408,0.030655826228543515,0
-9.576253012048193,-0.6888385542168675,1.4557313253012047,0.029245315630227066,0
-9.57781917808219,-0.6966726027397261,1.4548794520547945,0.031328205678820525,0
-9.58085945945946,-0.6897675675675677,1.4583261261261262,0.03249552657706853,0
-9.575867256637169,-0.6968637168141593,1.457753982300885,0.029031592198967306,0
-9.582613888888888,-0.690412962962963,1.461597222222222,0.031041209824824473,0
-9.579198484848487,-0.7015030303030304,1.453566666666667,0.03278084574131201,0
-9.579558620689655,-0.7015816091954024,1.4498919540229884,0.03195332077807455,0
-9.581057446808511,-0.6935510638297872,1.4581202127659574,0.03226367959128849,0
-9.582372727272727,-0.697270707070707,1.4546585858585859,0.0291712320960082,0
-9.574192207792208,-0.6940389610389611,1.4588805194805194,0.027220602937526456,0
-9.565828048780487,-0.6919536585365854,1.4604304878048782,0.03054580813477563,0
-9.572234831460674,-0.6949044943820225,1.4654685393258424,0.03294035966612653,0
-9.572583050847458,-0.6911033898305085,1.4620067796610168,0.03405647988659079,0
-9.574137719298244,-0.6931605263157895,1.4573956140350877,0.03131668461102233,0
-9.569557352941175,-0.7004838235294116,1.4590514705882354,0.03360352335744395,0
-9.577430630630632,-0.6948426426426425,1.4613504504504504,0.03455609406019746,0
-9.57636,-0.6968413333333333,1.4541693333333334,0.03228358400684485,0
-9.571173170731706,-0.7047170731707316,1.4532829268292682,0.022961497509891113,0
0.04563374200426439,-0.18345341151385927,9.729705117270788,0.02971157087529667,0
0.04602569296375267,-0.18617078891257996,9.72676497867804,0.030297740146997376,0
0.046626865671641794,-0.1854380063965885,9.732390405117272,0.03130816894383011,0
0.0460506126798082,-0.18401209376664893,9.733182685135855,0.03715901742121545,0
0.04857263969171483,-0.18483776493256263,9.732482658959539,0.038024186905065316,0
0.04568050749711649,-0.19158223760092272,9.732512802768165,0.03210776971135336,0
0.04593675527039414,-0.19234931255728688,9.732805499541705,0.03450887149351019,0
0.047200091659028415,-0.1901409715857012,9.730233638863428,0.03587003321606112,0
0.04503391384051329,-0.19323703024747937,9.731486801099907,0.02983740258353258,0
0.04716073394495413,-0.19378128440366973,9.733058532110093,0.03201344073092114,0
0.04599357080799306,-0.19322432667245876,9.732875152041704,0.033420180108159496,0
0.04552943925233645,-0.1946655140186916,9.733518130841121,0.0322212052205446,0
0.04509470260223049,-0.1925921003717472,9.734886152416356,0.031244628553123776,0
0.043521441605839414,-0.1891155109489051,9.735793704379564,0.03146611430830336,0
0.04358513513513514,-0.1932756756756757,9.734537657657658,0.0307975895218565,0
0.04367744227353464,-0.1928354351687389,9.73303623445826,0.03439189528553403,0
0.04568119964189794,-0.19301190689346462,9.736317367949864,0.03792889543864315,0
0.04308133140376266,-0.1919782923299566,9.735404196816209,0.039112410580918716,0
0.04572106666666667,-0.19125186666666666,9.7351656,0.03158710038845572,0
0.043411842105263165,-0.19314342105263158,9.73718552631579,0.032462913813048194,0
0.04539983388704319,-0.19300382059800664,9.737556976744186,0.02967406063066038,0
0.04716176470588235,-0.18757720588235294,9.733258823529411,0.027164829286576406,0
0.04518958333333333,-0.19625694444444447,9.736270138888889,0.034611977231865806,0
0.044125384615384615,-0.19411769230769232,9.744772307692308,0.026447510673664833,0
0.04286514522821577,-0.1953795297372061,9.73809847856155,0.03151276686695192,0
0.0418378431372549,-0.19403503267973857,9.741930261437908,0.030357061002866607,0
0.041491635588705375,-0.19017325519445924,9.742071976558337,0.03241520361819063,0
0.043073347547974414,-0.1897378997867804,9.743362260127933,0.03209928319839025,0
0.04227237333333333,-0.19008218666666668,9.743662186666667,0.030090169580557418,0
0.04308907249466951,-0.1893090618336887,9.741607889125799,0.031097829924252796,0
