Date and Time, X-Value, Y-Value, Z-Value, Battery Level, Currently Charging?,Label
2024-02-12 14:00:15.652,0.2298,-0.17,-9.924,93,False,faceDown
2024-02-12 14:00:15.812,0.1389,-0.2059,-9.9527,93,False,faceDown
2024-02-12 14:00:15.971,0.1987,-0.1149,-9.9551,93,False,faceDown
2024-02-12 14:00:16.131,0.1891,-0.1891,-9.912,93,False,faceDown
2024-02-12 14:00:16.292,0.2083,-0.1053,-9.9838,93,False,faceDown
2024-02-12 14:00:16.450,0.2011,-0.1628,-9.9335,93,False,faceDown
2024-02-12 14:00:16.610,0.2179,-0.17,-9.9814,93,False,faceDown
2024-02-12 14:00:16.771,0.2155,-0.1891,-9.9288,93,False,faceDown
2024-02-12 14:00:16.930,0.2059,-0.1556,-9.9024,93,False,faceDown
2024-02-12 14:00:17.090,0.1748,-0.1652,-9.9838,93,False,faceDown
2024-02-12 14:00:17.250,0.2322,-0.1341,-10.0006,93,False,faceDown
2024-02-12 14:00:17.409,0.2274,-0.091,-9.9264,93,False,faceDown
2024-02-12 14:00:17.569,0.2634,-0.1604,-9.9527,93,False,faceDown
2024-02-12 14:00:17.730,0.2227,-0.1963,-10.0341,93,False,faceDown
2024-02-12 14:00:17.889,0.1652,-0.1149,-9.9431,93,False,faceDown
2024-02-12 14:00:18.048,0.2059,-0.182,-9.9168,93,False,faceDown
2024-02-12 14:00:18.209,0.2514,-0.091,-9.9,93,False,faceDown
2024-02-12 14:00:18.368,0.1939,-0.1772,-9.8928,93,False,faceDown
2024-02-12 14:00:18.528,0.2035,-0.1508,-9.979,93,False,faceDown
2024-02-12 14:00:18.688,0.158,-0.2059,-9.9335,93,False,faceDown
2024-02-12 14:00:18.847,0.17,-0.1724,-9.9479,93,False,faceDown
2024-02-12 14:00:19.007,0.2514,-0.1293,-9.9407,93,False,faceDown
2024-02-12 14:00:19.167,0.1604,-0.1317,-9.9264,93,False,faceDown
2024-02-12 14:00:19.327,0.2298,-0.1245,-9.9048,93,False,faceDown
2024-02-12 14:00:19.486,0.2107,-0.1891,-9.9527,93,False,faceDown
2024-02-12 14:00:19.646,0.1963,-0.1556,-9.9575,93,False,faceDown
2024-02-12 14:00:19.805,0.1963,-0.1724,-9.9982,93,False,faceDown
2024-02-12 14:00:19.965,0.1939,-0.1652,-9.9766,93,False,faceDown
2024-02-12 14:00:20.127,0.1317,-0.2131,-9.9647,93,False,faceDown
2024-02-12 14:00:20.285,0.249,-0.158,-9.9719,93,False,faceDown
2024-02-12 14:00:20.445,0.2131,-0.1365,-9.9168,93,False,faceDown
2024-02-12 14:00:20.605,0.2059,-0.1173,-9.9216,93,False,faceDown
2024-02-12 14:00:20.764,0.2394,-0.17,-9.9575,93,False,faceDown
2024-02-12 14:00:20.925,0.1652,-0.1365,-9.9742,93,False,faceDown
2024-02-12 14:00:21.084,0.2203,-0.146,-9.9455,93,False,faceDown
2024-02-12 14:00:21.243,0.2346,-0.1604,-9.9527,93,False,faceDown
2024-02-12 14:00:21.403,0.1891,-0.1963,-9.9479,93,False,faceDown
2024-02-12 14:00:21.563,0.2035,-0.1915,-9.9623,93,False,faceDown
2024-02-12 14:00:21.723,0.2203,-0.2059,-9.9695,93,False,faceDown
2024-02-12 14:00:21.882,0.2346,-0.1867,-9.9431,93,False,faceDown
2024-02-12 14:00:22.043,0.2131,-0.146,-9.9359,93,False,faceDown
2024-02-12 14:00:22.202,0.237,-0.1867,-9.991,93,False,faceDown
2024-02-12 14:00:22.362,0.2897,-0.1437,-9.9623,93,False,faceDown
2024-02-12 14:00:22.523,0.1604,-0.1652,-9.9431,93,False,faceDown
2024-02-12 14:00:22.681,0.2203,-0.1939,-9.9742,93,False,faceDown
2024-02-12 14:00:22.841,0.1724,-0.146,-9.9383,93,False,faceDown
2024-02-12 14:00:23.001,0.2442,-0.1939,-9.9934,93,False,faceDown
2024-02-12 14:00:23.160,0.1987,-0.1269,-9.9766,93,False,faceDown
2024-02-12 14:00:23.320,0.2011,-0.1365,-9.9695,93,False,faceDown
2024-02-12 14:00:23.480,0.1724,-0.1748,-9.9288,93,False,faceDown
2024-02-12 14:00:23.639,0.1844,-0.1748,-9.924,93,False,faceDown
2024-02-12 14:00:23.799,0.1724,-0.1652,-9.9311,93,False,faceDown
2024-02-12 14:00:23.960,0.2251,-0.2346,-9.9407,93,False,faceDown
2024-02-12 14:00:24.119,0.1844,-0.1676,-9.9455,93,False,faceDown
2024-02-12 14:00:24.277,0.2322,-0.1867,-9.9671,93,False,faceDown
2024-02-12 14:00:24.439,0.2035,-0.1341,-9.9383,93,False,faceDown
2024-02-12 14:00:24.598,0.2179,-0.1772,-9.9599,93,False,faceDown
2024-02-12 14:00:24.758,0.1987,-0.1365,-9.9623,93,False,faceDown
2024-02-12 14:00:24.919,0.158,-0.2131,-9.9742,93,False,faceDown
2024-02-12 14:00:25.077,0.2514,-0.1437,-9.9527,93,False,faceDown
2024-02-12 14:00:25.237,0.2011,-0.1891,-9.979,93,False,faceDown
2024-02-12 14:00:25.397,0.2586,-0.1844,-9.9431,93,False,faceDown
2024-02-12 14:00:25.556,0.1987,-0.1604,-9.991,93,False,faceDown
2024-02-12 14:00:25.716,0.182,-0.1341,-9.991,93,False,faceDown
2024-02-12 14:00:25.877,0.182,-0.1532,-9.9168,93,False,faceDown
2024-02-12 14:00:26.035,0.2131,-0.2011,-9.9407,93,False,faceDown
2024-02-12 14:00:26.194,0.2251,-0.1508,-9.9479,93,False,faceDown
2024-02-12 14:00:26.355,0.1987,-0.1484,-9.9551,93,False,faceDown
2024-02-12 14:00:26.515,0.2107,-0.1245,-9.9671,93,False,faceDown
2024-02-12 14:00:26.674,0.2251,-0.1437,-9.9623,93,False,faceDown
2024-02-12 14:00:26.850,0.2466,-0.1724,-9.9862,93,False,faceDown
2024-02-12 14:00:26.994,0.2298,-0.1484,-9.9695,93,False,faceDown
2024-02-12 14:00:27.153,0.2514,-0.1652,-9.9264,93,False,faceDown
2024-02-12 14:00:27.315,0.1915,-0.1077,-9.9024,93,False,faceDown
2024-02-12 14:00:27.473,0.2107,-0.2298,-9.9599,93,False,faceDown
2024-02-12 14:00:27.633,0.2274,-0.1245,-9.9551,93,False,faceDown
2024-02-12 14:00:27.794,0.2418,-0.1867,-9.9359,93,False,faceDown
2024-02-12 14:00:27.952,0.2083,-0.146,-9.9264,93,False,faceDown
2024-02-12 14:00:28.113,0.2274,-0.2634,-9.9719,93,False,faceDown
2024-02-12 14:00:28.273,0.2346,-0.1556,-9.9982,93,False,faceDown
2024-02-12 14:00:28.431,0.1867,-0.1604,-9.9862,93,False,faceDown
2024-02-12 14:00:28.591,0.17,-0.1796,-9.9647,93,False,faceDown
2024-02-12 14:00:28.752,0.2274,-0.1867,-9.9359,93,False,faceDown
2024-02-12 14:00:28.916,0.249,-0.1317,-9.9527,93,False,faceDown
2024-02-12 14:00:29.070,0.2107,-0.1844,-9.9192,93,False,faceDown
2024-02-12 14:00:29.231,0.2394,-0.1389,-9.979,93,False,faceDown
2024-02-12 14:00:29.390,0.2179,-0.1867,-9.9527,93,False,faceDown
2024-02-12 14:00:29.549,0.2298,-0.1437,-9.924,93,False,faceDown
2024-02-12 14:00:29.711,0.2107,-0.1676,-10.0054,93,False,faceDown
2024-02-12 14:00:29.870,0.2227,-0.1149,-9.9431,93,False,faceDown
2024-02-12 14:00:30.030,0.2274,-0.1891,-9.9144,93,False,faceDown
2024-02-12 14:00:30.188,0.1987,-0.1652,-9.9311,93,False,faceDown
2024-02-12 14:00:30.349,0.1891,-0.1532,-9.9407,93,False,faceDown
2024-02-12 14:00:30.509,0.1365,-0.1245,-9.979,93,False,faceDown
2024-02-12 14:00:30.669,0.1676,-0.1413,-9.9862,93,False,faceDown
2024-02-12 14:00:30.828,0.2203,-0.237,-9.9288,93,False,faceDown
2024-02-12 14:00:30.987,0.2514,-0.1221,-9.9096,93,False,faceDown
2024-02-12 14:00:31.148,0.1891,-0.182,-9.9838,93,False,faceDown
2024-02-12 14:00:31.308,0.2155,-0.1508,-9.9623,93,False,faceDown
2024-02-12 14:00:31.464,0.2394,-0.1532,-9.9503,93,False,faceDown
2024-02-12 14:00:31.628,0.1963,-0.1484,-9.9048,93,False,faceDown
2024-02-12 14:00:31.786,0.2658,-0.1413,-10.0197,93,False,faceDown
2024-02-12 14:00:31.946,0.2035,-0.1652,-9.9503,93,False,faceDown
2024-02-12 14:00:32.108,0.2227,-0.1341,-9.9311,93,False,faceDown
2024-02-12 14:00:32.265,0.1939,-0.1413,-9.9264,93,False,faceDown
2024-02-12 14:00:32.426,0.237,-0.1269,-9.9958,93,False,faceDown
2024-02-12 14:00:32.586,0.182,-0.2059,-9.9288,93,False,faceDown
2024-02-12 14:00:32.745,0.2346,-0.1915,-9.9072,93,False,faceDown
2024-02-12 14:00:32.905,0.2251,-0.1317,-9.8881,93,False,faceDown
2024-02-12 14:00:33.065,0.158,-0.1484,-9.9623,93,False,faceDown
2024-02-12 14:00:33.224,0.2251,-0.1724,-9.979,93,False,faceDown
2024-02-12 14:00:33.384,0.1772,-0.1939,-9.9647,93,False,faceDown
2024-02-12 14:00:33.545,0.2203,-0.158,-9.9527,93,False,faceDown
2024-02-12 14:00:33.704,0.2466,-0.2251,-9.9958,93,False,faceDown
2024-02-12 14:00:33.863,0.1867,-0.1963,-9.9311,93,False,faceDown
2024-02-12 14:00:34.024,0.249,-0.146,-9.9766,93,False,faceDown
2024-02-12 14:00:34.183,0.1987,-0.1556,-9.9838,93,False,faceDown
2024-02-12 14:00:34.342,0.1844,-0.1628,-9.9096,93,False,faceDown
2024-02-12 14:00:34.504,0.2011,-0.2035,-9.9503,93,False,faceDown
2024-02-12 14:00:34.662,0.2035,-0.2179,-10.0006,93,False,faceDown
2024-02-12 14:00:34.822,0.1844,-0.1269,-9.9096,93,False,faceDown
2024-02-12 14:00:34.983,0.1508,-0.1508,-9.8809,93,False,faceDown
2024-02-12 14:00:35.141,0.2394,-0.1796,-9.9455,93,False,faceDown
2024-02-12 14:00:35.302,0.2059,-0.2011,-9.9599,93,False,faceDown
2024-02-12 14:00:35.462,0.2107,-0.146,-9.9623,93,False,faceDown
2024-02-12 14:00:35.617,0.2562,-0.1365,-9.9407,93,False,faceDown
2024-02-12 14:00:35.780,0.1891,-0.1628,-9.9599,93,False,faceDown
2024-02-12 14:00:35.941,0.1077,-0.2059,-9.9479,93,False,faceDown
2024-02-12 14:00:36.114,0.1915,-0.1987,-9.9264,93,False,faceDown
2024-02-12 14:00:36.259,0.2274,-0.1987,-9.9575,93,False,faceDown
2024-02-12 14:00:36.420,0.2442,-0.1245,-9.9,93,False,faceDown
2024-02-12 14:00:36.579,0.1867,-0.1604,-9.9814,93,False,faceDown
2024-02-12 14:00:36.738,0.2274,-0.1173,-10.003,93,False,faceDown
2024-02-12 14:00:36.899,0.1867,-0.0838,-9.979,93,False,faceDown
2024-02-12 14:00:37.058,0.2107,-0.2394,-9.9048,93,False,faceDown
2024-02-12 14:00:37.218,0.1796,-0.1101,-9.9216,93,False,faceDown
2024-02-12 14:00:37.379,0.2107,-0.1125,-9.9503,93,False,faceDown
2024-02-12 14:00:37.538,0.261,-0.1652,-9.9838,93,False,faceDown
2024-02-12 14:00:37.698,0.2179,-0.1101,-9.9144,93,False,faceDown
2024-02-12 14:00:37.858,0.2538,-0.182,-9.9455,93,False,faceDown
2024-02-12 14:00:38.017,0.1676,-0.1676,-9.924,93,False,faceDown
2024-02-12 14:00:38.175,0.2442,-0.1604,-9.991,93,False,faceDown
2024-02-12 14:00:38.337,0.2394,-0.1437,-9.979,93,False,faceDown
2024-02-12 14:00:38.497,0.1915,-0.0838,-9.9503,93,False,faceDown
2024-02-12 14:00:38.655,0.249,-0.1556,-9.9144,93,False,faceDown
2024-02-12 14:00:38.816,0.2394,-0.1915,-9.9551,93,False,faceDown
2024-02-12 14:00:38.975,0.2274,-0.1197,-9.9742,93,False,faceDown
2024-02-12 14:00:39.135,0.2298,-0.1987,-9.9814,93,False,faceDown
2024-02-12 14:00:39.297,0.1748,-0.1628,-9.924,93,False,faceDown
2024-02-12 14:00:39.454,0.261,-0.1844,-9.9335,93,False,faceDown
2024-02-12 14:00:39.614,0.2107,-0.2011,-9.9575,93,False,faceDown
2024-02-12 14:00:39.775,0.2394,-0.1772,-9.9383,93,False,faceDown
2024-02-12 14:00:39.934,0.2538,-0.0766,-9.9144,93,False,faceDown
2024-02-12 14:00:40.094,0.1844,-0.237,-9.9479,93,False,faceDown
2024-02-12 14:00:40.254,0.2251,-0.1604,-9.9407,93,False,faceDown
2024-02-12 14:00:40.414,0.261,-0.1508,-9.979,93,False,faceDown
2024-02-12 14:00:40.573,0.2969,-0.1915,-9.9719,93,False,faceDown
2024-02-12 14:00:40.732,0.2155,-0.1604,-9.9335,93,False,faceDown
2024-02-12 14:00:40.892,0.1796,-0.1437,-9.9264,93,False,faceDown
2024-02-12 14:00:41.052,0.2298,-0.1748,-9.9671,93,False,faceDown
2024-02-12 14:00:41.215,0.2083,-0.1891,-9.9766,93,False,faceDown
2024-02-12 14:00:41.371,0.2227,-0.146,-9.9503,93,False,faceDown
2024-02-12 14:00:41.531,0.2322,-0.1508,-9.991,93,False,faceDown
2024-02-12 14:00:41.693,0.1724,-0.158,-9.912,93,False,faceDown
2024-02-12 14:00:41.852,0.2346,-0.2011,-9.9144,93,False,faceDown
2024-02-12 14:00:42.011,0.2035,-0.0814,-9.9575,93,False,faceDown
2024-02-12 14:00:42.171,0.2562,-0.1149,-9.8976,93,False,faceDown
2024-02-12 14:00:42.331,0.1939,-0.1796,-9.9216,93,False,faceDown
2024-02-12 14:00:42.491,0.1891,-0.1652,-9.8976,93,False,faceDown
2024-02-12 14:00:42.651,0.2705,-0.1077,-9.9144,93,False,faceDown
2024-02-12 14:00:42.810,0.237,-0.0886,-9.9551,93,False,faceDown
2024-02-12 14:00:42.970,0.1844,-0.1748,-10.0054,93,False,faceDown
2024-02-12 14:00:43.131,0.2035,-0.146,-9.9527,93,False,faceDown
2024-02-12 14:00:43.289,0.1891,-0.1317,-9.9192,93,False,faceDown
2024-02-12 14:00:43.449,0.2466,-0.1077,-9.9407,93,False,faceDown
2024-02-12 14:00:43.610,0.2179,-0.1891,-9.9479,93,False,faceDown
2024-02-12 14:00:43.769,0.2251,-0.1221,-9.9719,93,False,faceDown
2024-02-12 14:00:43.928,0.1796,-0.1652,-9.9862,93,False,faceDown
2024-02-12 14:00:44.090,0.2322,-0.1772,-9.9455,93,False,faceDown
2024-02-12 14:00:44.248,0.2083,-0.1628,-10.0197,93,False,faceDown
2024-02-12 14:00:44.408,0.1844,-0.1077,-9.9766,93,False,faceDown
2024-02-12 14:00:44.569,0.2346,-0.1269,-9.9407,93,False,faceDown
2024-02-12 14:00:44.727,0.2035,-0.2059,-9.9144,93,False,faceDown
2024-02-12 14:00:44.887,0.2179,-0.146,-10.003,93,False,faceDown
2024-02-12 14:00:45.048,0.1939,-0.2418,-9.9383,93,False,faceDown
2024-02-12 14:00:45.206,0.2203,-0.1915,-9.9455,93,False,faceDown
2024-02-12 14:00:45.366,0.2322,-0.2107,-9.9647,93,False,faceDown
2024-02-12 14:00:45.527,0.2083,-0.2466,-9.9383,93,False,faceDown
2024-02-12 14:00:45.686,0.2274,-0.2011,-9.9575,93,False,faceDown
2024-02-12 14:00:45.845,0.1724,-0.2059,-9.9335,93,False,faceDown
2024-02-12 14:00:46.006,0.237,-0.1508,-9.9982,93,False,faceDown
2024-02-12 14:00:46.165,0.2442,-0.17,-9.9862,93,False,faceDown
2024-02-12 14:00:46.324,0.1939,-0.1867,-9.9455,93,False,faceDown
2024-02-12 14:00:46.486,0.1772,-0.1939,-10.0054,93,False,faceDown
2024-02-12 14:00:46.644,0.1867,-0.1748,-9.9503,93,False,faceDown
2024-02-12 14:00:46.803,0.249,-0.1891,-9.8952,93,False,faceDown
2024-02-12 14:00:46.964,0.237,-0.1508,-9.9335,93,False,faceDown
2024-02-12 14:00:47.123,0.1652,-0.158,-9.9455,93,False,faceDown
2024-02-12 14:00:47.283,0.1508,-0.1077,-9.9623,93,False,faceDown
2024-02-12 14:00:47.443,0.2155,-0.1413,-9.9288,93,False,faceDown
2024-02-12 14:00:47.602,0.1963,-0.2227,-10.0126,93,False,faceDown
2024-02-12 14:00:47.762,0.2562,-0.1508,-9.9814,93,False,faceDown
2024-02-12 14:00:47.922,0.2298,-0.1437,-9.9551,93,False,faceDown
2024-02-12 14:00:48.082,0.1365,-0.1772,-9.9719,93,False,faceDown
2024-02-12 14:00:48.240,0.2298,-0.1245,-9.9766,93,False,faceDown
2024-02-12 14:00:48.399,0.2346,-0.1389,-9.9288,93,False,faceDown
2024-02-12 14:00:48.556,0.2251,-0.1532,-9.979,93,False,faceDown
2024-02-12 14:00:48.720,0.2227,-0.1149,-9.9647,93,False,faceDown
2024-02-12 14:00:48.881,0.2203,-0.1508,-9.9838,93,False,faceDown
2024-02-12 14:00:49.039,0.2227,-0.1772,-9.9144,93,False,faceDown
2024-02-12 14:00:49.199,0.1915,-0.2011,-9.9288,93,False,faceDown
2024-02-12 14:00:49.359,0.2298,-0.1317,-9.9192,93,False,faceDown
2024-02-12 14:00:49.519,0.261,-0.1891,-9.9359,93,False,faceDown
2024-02-12 14:00:49.679,0.2586,-0.1508,-9.9383,93,False,faceDown
2024-02-12 14:00:49.838,0.1796,-0.1293,-9.9383,93,False,faceDown
2024-02-12 14:00:49.998,0.182,-0.1317,-9.9431,93,False,faceDown
2024-02-12 14:00:50.157,0.2131,-0.0862,-9.991,93,False,faceDown
2024-02-12 14:00:50.318,0.2107,-0.182,-9.9934,93,False,faceDown
2024-02-12 14:00:50.477,0.2298,-0.1628,-9.979,93,False,faceDown
2024-02-12 14:00:50.637,0.2394,-0.1844,-9.9742,93,False,faceDown
2024-02-12 14:00:50.797,0.2035,-0.1437,-9.9551,93,False,faceDown
2024-02-12 14:00:50.956,0.2418,-0.2107,-9.9766,93,False,faceDown
2024-02-12 14:00:51.115,0.2418,-0.158,-9.9192,93,False,faceDown
2024-02-12 14:00:51.277,0.2251,-0.182,-9.9886,93,False,faceDown
2024-02-12 14:00:51.435,0.2514,-0.1437,-9.9431,93,False,faceDown
2024-02-12 14:00:51.595,0.2131,-0.1652,-9.9383,93,False,faceDown
2024-02-12 14:00:51.756,0.1437,-0.146,-9.979,93,False,faceDown
2024-02-12 14:00:51.914,0.2682,-0.1317,-9.9551,93,False,faceDown
2024-02-12 14:00:52.075,0.2107,-0.1748,-9.9407,93,False,faceDown
2024-02-12 14:00:52.235,0.2011,-0.1221,-9.9742,93,False,faceDown
2024-02-12 14:00:52.394,0.2514,-0.0982,-9.9695,93,False,faceDown
2024-02-12 14:00:52.554,0.2298,-0.1628,-9.9455,93,False,faceDown
2024-02-12 14:00:52.714,0.2083,-0.1772,-9.9383,93,False,faceDown
2024-02-12 14:00:52.873,0.2155,-0.1437,-9.924,93,False,faceDown
2024-02-12 14:00:53.033,0.2562,-0.103,-9.9168,93,False,faceDown
2024-02-12 14:00:53.193,0.1628,-0.1844,-9.9742,93,False,faceDown
2024-02-12 14:00:53.351,0.2227,-0.1939,-9.9431,93,False,faceDown
2024-02-12 14:00:53.511,0.1676,-0.1867,-9.9551,93,False,faceDown
2024-02-12 14:00:53.673,0.237,-0.1796,-9.9383,93,False,faceDown
2024-02-12 14:00:53.831,0.1676,-0.1748,-9.9264,93,False,faceDown
2024-02-12 14:00:53.991,0.1963,-0.1006,-9.9192,93,False,faceDown
2024-02-12 14:00:54.151,0.2394,-0.1891,-9.9383,93,False,faceDown
2024-02-12 14:00:54.310,0.1939,-0.1125,-9.9766,93,False,faceDown
2024-02-12 14:00:54.470,0.2634,-0.1915,-9.9695,93,False,faceDown
2024-02-12 14:00:54.630,0.1915,-0.2322,-9.9527,93,False,faceDown
