Date and Time, X-Value, Y-Value, Z-Value, Battery Level, Currently Charging?,Label
2024-02-13 16:30:08.969,0.0144,-0.1532,9.7564,100,False,faceUp
2024-02-13 16:30:09.129,0.0527,-0.2035,9.742,100,False,faceUp
2024-02-13 16:30:09.290,0.0407,-0.1772,9.7468,100,False,faceUp
2024-02-13 16:30:09.449,0.0814,-0.1772,9.7588,100,False,faceUp
2024-02-13 16:30:09.607,0.0359,-0.1891,9.7396,100,False,faceUp
2024-02-13 16:30:09.767,0.0431,-0.1269,9.7109,100,False,faceUp
2024-02-13 16:30:09.923,0.0311,-0.2059,9.7588,100,False,faceUp
2024-02-13 16:30:10.088,0.0862,-0.2227,9.6702,100,False,faceUp
2024-02-13 16:30:10.250,0.0575,-0.2011,9.73,100,False,faceUp
2024-02-13 16:30:10.408,0.1101,-0.1556,9.754,100,False,faceUp
2024-02-13 16:30:10.568,0.1293,-0.1748,9.7109,100,False,faceUp
2024-02-13 16:30:10.729,0.0048,-0.1652,9.7683,100,False,faceUp
2024-02-13 16:30:10.920,0.0862,-0.182,9.7827,100,False,faceUp
2024-02-13 16:30:11.048,0.0575,-0.1532,9.7181,100,False,faceUp
2024-02-13 16:30:11.208,0.0359,-0.182,9.7133,100,False,faceUp
2024-02-13 16:30:11.367,0.0982,-0.1939,9.7731,100,False,faceUp
2024-02-13 16:30:11.527,0.0646,-0.1772,9.7683,100,False,faceUp
2024-02-13 16:30:11.688,0.0239,-0.2251,9.6917,100,False,faceUp
2024-02-13 16:30:11.853,0.0622,-0.2394,9.6965,100,False,faceUp
2024-02-13 16:30:12.007,0.0622,-0.1508,9.7659,100,False,faceUp
2024-02-13 16:30:12.168,0.0599,-0.2131,9.7372,100,False,faceUp
2024-02-13 16:30:12.327,0.0431,-0.1891,9.7252,100,False,faceUp
2024-02-13 16:30:12.486,0.0359,-0.2274,9.73,100,False,faceUp
2024-02-13 16:30:12.649,0.0646,-0.1772,9.7372,100,False,faceUp
2024-02-13 16:30:12.807,0.0215,-0.2131,9.7133,100,False,faceUp
2024-02-13 16:30:12.966,0.0215,-0.146,9.7492,100,False,faceUp
2024-02-13 16:30:13.127,0.0359,-0.2059,9.6917,100,False,faceUp
2024-02-13 16:30:13.287,0.0982,-0.146,9.7133,100,False,faceUp
2024-02-13 16:30:13.447,0.0455,-0.1796,9.6798,100,False,faceUp
2024-02-13 16:30:13.607,0.0239,-0.1676,9.7396,100,False,faceUp
2024-02-13 16:30:13.767,0.0048,-0.1844,9.7157,100,False,faceUp
2024-02-13 16:30:13.921,0.103,-0.1676,9.7612,100,False,faceUp
2024-02-13 16:30:14.087,0.0407,-0.2131,9.6965,100,False,faceUp
2024-02-13 16:30:14.246,0.0096,-0.1748,9.7324,100,False,faceUp
2024-02-13 16:30:14.406,0.0479,-0.17,9.7444,100,False,faceUp
2024-02-13 16:30:14.567,0.0311,-0.2251,9.7755,100,False,faceUp
2024-02-13 16:30:14.726,0.0646,-0.2298,9.7324,100,False,faceUp
2024-02-13 16:30:14.921,0.0072,-0.2131,9.7252,100,False,faceUp
2024-02-13 16:30:15.048,0.0335,-0.1939,9.7157,100,False,faceUp
2024-02-13 16:30:15.206,0.0096,-0.158,9.7061,100,False,faceUp
2024-02-13 16:30:15.366,0.0694,-0.1341,9.7252,100,False,faceUp
2024-02-13 16:30:15.527,0.0551,-0.1867,9.6965,100,False,faceUp
2024-02-13 16:30:15.686,0.0886,-0.158,9.6893,100,False,faceUp
2024-02-13 16:30:15.847,0.0694,-0.2107,9.7205,100,False,faceUp
2024-02-13 16:30:16.004,0.0168,-0.2083,9.7061,100,False,faceUp
2024-02-13 16:30:16.166,0.0622,-0.1724,9.742,100,False,faceUp
2024-02-13 16:30:16.326,0.0958,-0.1413,9.7205,100,False,faceUp
2024-02-13 16:30:16.487,0.0551,-0.182,9.7037,100,False,faceUp
2024-02-13 16:30:16.646,0.0407,-0.17,9.7348,100,False,faceUp
2024-02-13 16:30:16.806,-0.0048,-0.182,9.7324,100,False,faceUp
2024-02-13 16:30:16.967,0.0263,-0.1844,9.7037,100,False,faceUp
2024-02-13 16:30:17.125,0.0239,-0.182,9.6989,100,False,faceUp
2024-02-13 16:30:17.285,0.0718,-0.2298,9.7133,100,False,faceUp
2024-02-13 16:30:17.447,0.0311,-0.17,9.754,100,False,faceUp
2024-02-13 16:30:17.605,0.0718,-0.17,9.7229,100,False,faceUp
2024-02-13 16:30:17.764,-0.0287,-0.1867,9.7109,100,False,faceUp
2024-02-13 16:30:17.920,0.0431,-0.1796,9.6989,100,False,faceUp
2024-02-13 16:30:18.084,0.0239,-0.1796,9.7324,100,False,faceUp
2024-02-13 16:30:18.244,0.067,-0.1939,9.6965,100,False,faceUp
2024-02-13 16:30:18.405,0.0646,-0.1389,9.73,100,False,faceUp
2024-02-13 16:30:18.564,0.0168,-0.1556,9.7276,100,False,faceUp
2024-02-13 16:30:18.723,0.0838,-0.1365,9.742,100,False,faceUp
2024-02-13 16:30:18.916,0.0024,-0.182,9.7468,100,False,faceUp
2024-02-13 16:30:19.044,0.0407,-0.1556,9.6941,100,False,faceUp
2024-02-13 16:30:19.203,0.091,-0.182,9.7157,100,False,faceUp
2024-02-13 16:30:19.364,0.067,-0.2274,9.7085,100,False,faceUp
2024-02-13 16:30:19.523,0.067,-0.2394,9.742,100,False,faceUp
2024-02-13 16:30:19.683,0.0215,-0.158,9.7516,100,False,faceUp
2024-02-13 16:30:19.844,0.079,-0.1724,9.7588,100,False,faceUp
2024-02-13 16:30:20.001,0.0383,-0.2083,9.7492,100,False,faceUp
2024-02-13 16:30:20.162,-0.0239,-0.2179,9.7348,100,False,faceUp
2024-02-13 16:30:20.323,0.012,-0.2394,9.7468,100,False,faceUp
2024-02-13 16:30:20.482,0.0455,-0.1796,9.7588,100,False,faceUp
2024-02-13 16:30:20.643,-0.0024,-0.2155,9.7468,100,False,faceUp
2024-02-13 16:30:20.803,0.0479,-0.17,9.7061,100,False,faceUp
2024-02-13 16:30:20.959,0.0886,-0.1963,9.7372,100,False,faceUp
2024-02-13 16:30:21.117,0.0551,-0.1963,9.754,100,False,faceUp
2024-02-13 16:30:21.283,0.0838,-0.1269,9.754,100,False,faceUp
2024-02-13 16:30:21.443,0.103,-0.1844,9.7324,100,False,faceUp
2024-02-13 16:30:21.602,0.0192,-0.1915,9.7109,100,False,faceUp
2024-02-13 16:30:21.763,0.1341,-0.0838,9.7588,100,False,faceUp
2024-02-13 16:30:21.917,-0.0024,-0.2298,9.7707,100,False,faceUp
2024-02-13 16:30:22.082,0.0431,-0.17,9.7157,100,False,faceUp
2024-02-13 16:30:22.243,0.0646,-0.2011,9.7109,100,False,faceUp
2024-02-13 16:30:22.402,0.0838,-0.1867,9.7396,100,False,faceUp
2024-02-13 16:30:22.562,0.0215,-0.2298,9.7372,100,False,faceUp
2024-02-13 16:30:22.722,0.0263,-0.1149,9.7851,100,False,faceUp
2024-02-13 16:30:22.915,0.0335,-0.1269,9.73,100,False,faceUp
2024-02-13 16:30:23.042,0.0215,-0.158,9.7157,100,False,faceUp
2024-02-13 16:30:23.202,0.0982,-0.1604,9.7133,100,False,faceUp
2024-02-13 16:30:23.361,0.0886,-0.1676,9.754,100,False,faceUp
2024-02-13 16:30:23.520,0.0814,-0.1269,9.6917,100,False,faceUp
2024-02-13 16:30:23.681,0.0503,-0.1772,9.7731,100,False,faceUp
2024-02-13 16:30:23.842,0.0359,-0.1724,9.7229,100,False,faceUp
2024-02-13 16:30:24.001,0.0335,-0.1891,9.7348,100,False,faceUp
2024-02-13 16:30:24.162,0.1413,-0.1508,9.754,100,False,faceUp
2024-02-13 16:30:24.321,0.0503,-0.1796,9.7779,100,False,faceUp
2024-02-13 16:30:24.481,0.0503,-0.1939,9.7229,100,False,faceUp
2024-02-13 16:30:24.637,0.1173,-0.1676,9.754,100,False,faceUp
2024-02-13 16:30:24.801,0.0479,-0.1413,9.7252,100,False,faceUp
2024-02-13 16:30:24.960,-0.0239,-0.1628,9.6845,100,False,faceUp
2024-02-13 16:30:25.122,0.0311,-0.1772,9.7085,100,False,faceUp
2024-02-13 16:30:25.279,0.0718,-0.1413,9.6798,100,False,faceUp
2024-02-13 16:30:25.441,0.0383,-0.249,9.7348,100,False,faceUp
2024-02-13 16:30:25.602,0.0982,-0.1532,9.7516,100,False,faceUp
2024-02-13 16:30:25.759,0.0599,-0.2251,9.73,100,False,faceUp
2024-02-13 16:30:25.915,0.0359,-0.1844,9.7252,100,False,faceUp
2024-02-13 16:30:26.081,0.0479,-0.1652,9.7731,100,False,faceUp
2024-02-13 16:30:26.241,0.0311,-0.158,9.7229,100,False,faceUp
2024-02-13 16:30:26.400,0.0359,-0.1437,9.7061,100,False,faceUp
2024-02-13 16:30:26.561,0.067,-0.1748,9.7588,100,False,faceUp
2024-02-13 16:30:26.720,0.0886,-0.1676,9.7612,100,False,faceUp
2024-02-13 16:30:26.915,0.0311,-0.1796,9.7348,100,False,faceUp
2024-02-13 16:30:27.041,0.0622,-0.1293,9.7157,100,False,faceUp
2024-02-13 16:30:27.199,0.0838,-0.1987,9.6654,100,False,faceUp
2024-02-13 16:30:27.360,0.0168,-0.1939,9.7396,100,False,faceUp
2024-02-13 16:30:27.520,0.0239,-0.182,9.7324,100,False,faceUp
2024-02-13 16:30:27.679,0.0527,-0.1628,9.6893,100,False,faceUp
2024-02-13 16:30:27.840,0.0527,-0.2107,9.7396,100,False,faceUp
2024-02-13 16:30:27.999,0.0096,-0.1915,9.7588,100,False,faceUp
2024-02-13 16:30:28.159,0.0575,-0.1532,9.7205,100,False,faceUp
2024-02-13 16:30:28.318,0.012,-0.1652,9.7324,100,False,faceUp
2024-02-13 16:30:28.479,0.0263,-0.1915,9.7133,100,False,faceUp
2024-02-13 16:30:28.639,0.0263,-0.1772,9.7468,100,False,faceUp
2024-02-13 16:30:28.799,0.0622,-0.1891,9.6798,100,False,faceUp
2024-02-13 16:30:28.960,0.0383,-0.1891,9.7468,100,False,faceUp
2024-02-13 16:30:29.119,0.0359,-0.1867,9.7372,100,False,faceUp
2024-02-13 16:30:29.278,-0.0072,-0.2131,9.7444,100,False,faceUp
2024-02-13 16:30:29.451,0.0551,-0.2227,9.742,100,False,faceUp
2024-02-13 16:30:29.598,0.1149,-0.1867,9.7396,100,False,faceUp
2024-02-13 16:30:29.759,0.0383,-0.1939,9.7731,100,False,faceUp
2024-02-13 16:30:29.914,0.0742,-0.1508,9.7276,100,False,faceUp
2024-02-13 16:30:30.078,0.0766,-0.1987,9.7157,100,False,faceUp
2024-02-13 16:30:30.239,0.0886,-0.2274,9.7085,100,False,faceUp
2024-02-13 16:30:30.399,0.0311,-0.2322,9.7468,100,False,faceUp
2024-02-13 16:30:30.559,0.0503,-0.2274,9.7013,100,False,faceUp
2024-02-13 16:30:30.718,0.0575,-0.1748,9.6941,100,False,faceUp
2024-02-13 16:30:30.911,0.0527,-0.1796,9.6917,100,False,faceUp
2024-02-13 16:30:31.039,0.0718,-0.1915,9.7683,100,False,faceUp
2024-02-13 16:30:31.196,0.0192,-0.1628,9.73,100,False,faceUp
2024-02-13 16:30:31.354,0.0622,-0.2083,9.7037,100,False,faceUp
2024-02-13 16:30:31.517,0.0383,-0.1413,9.7731,100,False,faceUp
2024-02-13 16:30:31.678,0.0479,-0.1556,9.7324,100,False,faceUp
2024-02-13 16:30:31.840,0.0192,-0.1508,9.7492,100,False,faceUp
2024-02-13 16:30:31.998,0.0694,-0.1987,9.7731,100,False,faceUp
2024-02-13 16:30:32.158,0.0144,-0.146,9.742,100,False,faceUp
2024-02-13 16:30:32.319,0.0,-0.2179,9.7252,100,False,faceUp
2024-02-13 16:30:32.477,-0.0024,-0.1867,9.7707,100,False,faceUp
2024-02-13 16:30:32.638,0.0144,-0.1748,9.7252,100,False,faceUp
2024-02-13 16:30:32.798,-0.0096,-0.2274,9.7372,100,False,faceUp
2024-02-13 16:30:32.957,0.0383,-0.1508,9.7037,100,False,faceUp
2024-02-13 16:30:33.117,0.0383,-0.1844,9.7372,100,False,faceUp
2024-02-13 16:30:33.278,-0.091,-0.1628,9.7252,100,False,faceUp
2024-02-13 16:30:33.437,0.0479,-0.1844,9.7372,100,False,faceUp
2024-02-13 16:30:33.594,0.1125,-0.1915,9.7133,100,False,faceUp
2024-02-13 16:30:33.752,0.1341,-0.1844,9.7109,100,False,faceUp
2024-02-13 16:30:33.911,0.0622,-0.2131,9.6702,100,False,faceUp
2024-02-13 16:30:34.078,0.0359,-0.17,9.7779,100,False,faceUp
2024-02-13 16:30:34.239,0.1317,-0.1915,9.7755,100,False,faceUp
2024-02-13 16:30:34.397,0.0862,-0.146,9.7252,100,False,faceUp
2024-02-13 16:30:34.557,0.0646,-0.2011,9.6822,100,False,faceUp
2024-02-13 16:30:34.718,0.0287,-0.2394,9.7372,100,False,faceUp
2024-02-13 16:30:34.911,-0.0024,-0.1844,9.7875,100,False,faceUp
2024-02-13 16:30:35.038,0.0335,-0.1365,9.7348,100,False,faceUp
2024-02-13 16:30:35.198,0.0503,-0.1867,9.7564,100,False,faceUp
2024-02-13 16:30:35.356,0.0096,-0.2466,9.6798,100,False,faceUp
2024-02-13 16:30:35.517,0.079,-0.1676,9.6774,100,False,faceUp
2024-02-13 16:30:35.678,0.0431,-0.2059,9.7564,100,False,faceUp
2024-02-13 16:30:35.838,0.0622,-0.1844,9.7372,100,False,faceUp
2024-02-13 16:30:35.997,0.0263,-0.0599,9.7612,100,False,faceUp
2024-02-13 16:30:36.158,0.0263,-0.2107,9.7085,100,False,faceUp
2024-02-13 16:30:36.317,0.0503,-0.2873,9.7731,100,False,faceUp
2024-02-13 16:30:36.477,0.0407,-0.1748,9.6774,100,False,faceUp
2024-02-13 16:30:36.644,0.0239,-0.1844,9.742,100,False,faceUp
2024-02-13 16:30:36.798,0.0192,-0.2921,9.6606,100,False,faceUp
2024-02-13 16:30:36.958,0.0599,-0.1867,9.7731,100,False,faceUp
2024-02-13 16:30:37.118,0.0575,-0.1939,9.742,100,False,faceUp
2024-02-13 16:30:37.277,0.0982,-0.1484,9.7612,100,False,faceUp
2024-02-13 16:30:37.437,0.0239,-0.1389,9.7181,100,False,faceUp
2024-02-13 16:30:37.598,0.0479,-0.2035,9.7516,100,False,faceUp
2024-02-13 16:30:37.757,0.0455,-0.1341,9.7875,100,False,faceUp
2024-02-13 16:30:37.912,0.0479,-0.1939,9.7324,100,False,faceUp
2024-02-13 16:30:38.079,0.0407,-0.1963,9.6989,100,False,faceUp
2024-02-13 16:30:38.237,0.079,-0.1484,9.7157,100,False,faceUp
2024-02-13 16:30:38.397,0.0455,-0.1987,9.7181,100,False,faceUp
2024-02-13 16:30:38.558,0.0215,-0.1077,9.7564,100,False,faceUp
2024-02-13 16:30:38.725,0.0694,-0.2203,9.7252,100,False,faceUp
2024-02-13 16:30:38.911,0.0311,-0.1676,9.7396,100,False,faceUp
2024-02-13 16:30:39.039,0.0455,-0.2274,9.7013,100,False,faceUp
2024-02-13 16:30:39.198,0.1173,-0.1149,9.6774,100,False,faceUp
2024-02-13 16:30:39.357,0.0599,-0.2083,9.6893,100,False,faceUp
2024-02-13 16:30:39.518,0.079,-0.1628,9.6917,100,False,faceUp
2024-02-13 16:30:39.678,0.0072,-0.2083,9.7827,100,False,faceUp
2024-02-13 16:30:39.838,0.0814,-0.2083,9.7013,100,False,faceUp
2024-02-13 16:30:39.998,0.0551,-0.1772,9.7707,100,False,faceUp
2024-02-13 16:30:40.157,0.0527,-0.1652,9.7037,100,False,faceUp
2024-02-13 16:30:40.317,0.0862,-0.1676,9.7252,100,False,faceUp
2024-02-13 16:30:40.478,0.0335,-0.2035,9.7588,100,False,faceUp
2024-02-13 16:30:40.638,0.1197,-0.1221,9.742,100,False,faceUp
2024-02-13 16:30:40.798,0.0527,-0.2107,9.73,100,False,faceUp
2024-02-13 16:30:40.958,0.0742,-0.1724,9.7348,100,False,faceUp
2024-02-13 16:30:41.117,0.0215,-0.1748,9.7133,100,False,faceUp
2024-02-13 16:30:41.277,0.0407,-0.1317,9.7109,100,False,faceUp
2024-02-13 16:30:41.438,0.0646,-0.1772,9.73,100,False,faceUp
2024-02-13 16:30:41.597,0.0096,-0.2298,9.7085,100,False,faceUp
2024-02-13 16:30:41.757,0.0527,-0.1532,9.7564,100,False,faceUp
2024-02-13 16:30:41.919,0.0886,-0.1508,9.6774,100,False,faceUp
2024-02-13 16:30:42.076,0.0551,-0.1844,9.7061,100,False,faceUp
2024-02-13 16:30:42.237,0.0527,-0.182,9.809,100,False,faceUp
2024-02-13 16:30:42.396,0.0431,-0.1508,9.7875,100,False,faceUp
2024-02-13 16:30:42.556,0.0335,-0.1867,9.7468,100,False,faceUp
2024-02-13 16:30:42.716,0.0407,-0.1891,9.7109,100,False,faceUp
2024-02-13 16:30:42.918,0.0359,-0.1772,9.7157,100,False,faceUp
2024-02-13 16:30:43.034,0.0215,-0.1891,9.7899,100,False,faceUp
2024-02-13 16:30:43.195,0.0599,-0.1341,9.6965,100,False,faceUp
2024-02-13 16:30:43.356,0.0024,-0.2155,9.742,100,False,faceUp
2024-02-13 16:30:43.515,0.0168,-0.1676,9.7085,100,False,faceUp
2024-02-13 16:30:43.674,-0.0215,-0.2107,9.7636,100,False,faceUp
2024-02-13 16:30:43.837,0.0048,-0.1748,9.7659,100,False,faceUp
2024-02-13 16:30:43.993,0.0287,-0.1604,9.7157,100,False,faceUp
2024-02-13 16:30:44.154,0.0742,-0.2251,9.7109,100,False,faceUp
2024-02-13 16:30:44.315,0.067,-0.1628,9.7181,100,False,faceUp
2024-02-13 16:30:44.474,0.0383,-0.1724,9.7492,100,False,faceUp
2024-02-13 16:30:44.634,0.0718,-0.2059,9.6869,100,False,faceUp
2024-02-13 16:30:44.794,0.0455,-0.1317,9.7612,100,False,faceUp
2024-02-13 16:30:44.951,0.0934,-0.1221,9.7564,100,False,faceUp
2024-02-13 16:30:45.114,0.0862,-0.2011,9.7588,100,False,faceUp
2024-02-13 16:30:45.275,0.0982,-0.1891,9.7468,100,False,faceUp
2024-02-13 16:30:45.434,0.0072,-0.1341,9.7252,100,False,faceUp
2024-02-13 16:30:45.593,0.0,-0.2274,9.7612,100,False,faceUp
2024-02-13 16:30:45.754,0.0766,-0.2083,9.7061,100,False,faceUp
2024-02-13 16:30:45.908,-0.0239,-0.1604,9.7157,100,False,faceUp
2024-02-13 16:30:46.072,0.0383,-0.1867,9.7683,100,False,faceUp
2024-02-13 16:30:46.234,0.0766,-0.1437,9.7444,100,False,faceUp
2024-02-13 16:30:46.393,0.0599,-0.2298,9.7013,100,False,faceUp
2024-02-13 16:30:46.553,0.0359,-0.1844,9.6678,100,False,faceUp
2024-02-13 16:30:46.713,0.0527,-0.2011,9.7396,100,False,faceUp
2024-02-13 16:30:46.906,0.0503,-0.1772,9.7636,100,False,faceUp
2024-02-13 16:30:47.037,0.0455,-0.1939,9.7205,100,False,faceUp
2024-02-13 16:30:47.193,0.0479,-0.158,9.6774,100,False,faceUp
2024-02-13 16:30:47.351,0.0215,-0.2179,9.6582,100,False,faceUp
2024-02-13 16:30:47.511,0.0479,-0.2035,9.7061,100,False,faceUp
2024-02-13 16:30:47.673,0.0263,-0.1173,9.7444,100,False,faceUp
2024-02-13 16:30:47.831,0.0287,-0.1556,9.7205,100,False,faceUp
2024-02-13 16:30:47.990,0.067,-0.17,9.7372,100,False,faceUp
2024-02-13 16:30:48.152,0.0359,-0.1676,9.742,100,False,faceUp
2024-02-13 16:30:48.311,0.0718,-0.1772,9.7707,100,False,faceUp
2024-02-13 16:30:48.471,0.1173,-0.1796,9.7396,100,False,faceUp
2024-02-13 16:30:48.630,0.0192,-0.1437,9.7444,100,False,faceUp
2024-02-13 16:30:48.785,0.0287,-0.1413,9.6869,100,False,faceUp
2024-02-13 16:30:48.950,0.0766,-0.1939,9.7085,100,False,faceUp
2024-02-13 16:30:49.109,0.0479,-0.2083,9.7707,100,False,faceUp
2024-02-13 16:30:49.270,0.0192,-0.2011,9.7348,100,False,faceUp
2024-02-13 16:30:49.430,0.012,-0.1939,9.7205,100,False,faceUp
2024-02-13 16:30:49.591,0.1006,-0.158,9.754,100,False,faceUp
2024-02-13 16:30:49.750,0.0407,-0.1867,9.7516,100,False,faceUp
2024-02-13 16:30:49.904,0.0383,-0.1748,9.7205,100,False,faceUp
2024-02-13 16:30:50.071,0.0215,-0.2083,9.7875,100,False,faceUp
2024-02-13 16:30:50.230,0.1125,-0.2322,9.7659,100,False,faceUp
2024-02-13 16:30:50.391,0.0072,-0.1748,9.7205,100,False,faceUp
2024-02-13 16:30:50.551,0.0622,-0.2466,9.7181,100,False,faceUp
2024-02-13 16:30:50.710,0.0646,-0.1724,9.7348,100,False,faceUp
2024-02-13 16:30:50.903,0.0,-0.1604,9.7252,100,False,faceUp
2024-02-13 16:30:51.031,0.0862,-0.1341,9.7636,100,False,faceUp
2024-02-13 16:30:51.189,0.0455,-0.1317,9.6989,100,False,faceUp
2024-02-13 16:30:51.350,0.0287,-0.1652,9.8067,100,False,faceUp
2024-02-13 16:30:51.511,0.0479,-0.182,9.7564,100,False,faceUp
2024-02-13 16:30:51.670,0.0335,-0.1532,9.7612,100,False,faceUp
2024-02-13 16:30:51.830,0.0694,-0.1987,9.7133,100,False,faceUp
2024-02-13 16:30:51.991,0.0144,-0.1963,9.7276,100,False,faceUp
2024-02-13 16:30:52.150,0.0359,-0.1748,9.7157,100,False,faceUp
2024-02-13 16:30:52.309,0.0192,-0.2035,9.7492,100,False,faceUp
2024-02-13 16:30:52.470,0.0239,-0.2251,9.7683,100,False,faceUp
2024-02-13 16:30:52.630,0.0048,-0.2059,9.7683,100,False,faceUp
2024-02-13 16:30:52.789,0.0742,-0.1844,9.73,100,False,faceUp
2024-02-13 16:30:52.950,0.0646,-0.2059,9.7109,100,False,faceUp
2024-02-13 16:30:53.109,0.0646,-0.2035,9.6726,100,False,faceUp
2024-02-13 16:30:53.267,0.1101,-0.2394,9.7133,100,False,faceUp
2024-02-13 16:30:53.430,-0.0192,-0.1484,9.6965,100,False,faceUp
2024-02-13 16:30:53.585,0.0215,-0.1628,9.7133,100,False,faceUp
2024-02-13 16:30:53.748,0.0215,-0.2346,9.7612,100,False,faceUp
2024-02-13 16:30:53.904,0.1149,-0.2634,9.7252,100,False,faceUp
2024-02-13 16:30:54.067,0.0144,-0.1915,9.6989,100,False,faceUp
2024-02-13 16:30:54.229,0.0503,-0.2203,9.7085,100,False,faceUp
2024-02-13 16:30:54.389,0.0503,-0.1604,9.7085,100,False,faceUp
2024-02-13 16:30:54.548,0.0551,-0.1748,9.6845,100,False,faceUp
2024-02-13 16:30:54.708,0.0335,-0.2083,9.7396,100,False,faceUp
2024-02-13 16:30:54.902,0.0886,-0.158,9.7564,100,False,faceUp
2024-02-13 16:30:55.029,0.0455,-0.2298,9.7229,100,False,faceUp
2024-02-13 16:30:55.187,0.0527,-0.146,9.7037,100,False,faceUp
2024-02-13 16:30:55.348,0.0359,-0.1891,9.7348,100,False,faceUp
2024-02-13 16:30:55.509,0.0287,-0.1963,9.7013,100,False,faceUp
2024-02-13 16:30:55.667,0.0742,-0.1748,9.7157,100,False,faceUp
